feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P10301|RRAS_HUMAN	psvid_90151_sp|P10301|RRAS_HUMAN	-0.6963321539319014	-2.083544564168066	0.6908802563042631	0.5938813682237067	-1.1725105234646844	0.27710621851405914	1.0	0.9941394545657374	2.359264606805564
sp|O75251|NDUS7_HUMAN	psvid_74582_sp|O75251|NDUS7_HUMAN	-0.4237863546178948	-1.2696726644922984	0.4220999552565087	0.3621335242988419	-1.1702488893797511	0.2779606004798241	1.0	0.5726072422819103	2.786695181905767
sp|H3BR10|SMLR1_HUMAN	psvid_103269_sp|H3BR10|SMLR1_HUMAN	0.5804820237218405	-0.5786523481174667	1.7396163955611477	0.4962385728555158	1.1697640116558472	0.2781440560017092	1.0	0.8191568363284962	0.5402410118609202
sp|P51687|SUOX_HUMAN	psvid_74097_sp|P51687|SUOX_HUMAN	-0.23545314648276017	-0.7057979355450597	0.23489164257953932	0.20135993940369598	-1.1693147464189115	0.2783141264066178	1.0	0.24046561297530303	4.410119757734051
sp|P17066|HSP76_HUMAN	psvid_39366_sp|P17066|HSP76_HUMAN	-0.22929793129397735	-0.6882817805290613	0.22968591794110665	0.19649619219446704	-1.1669332048279455	0.2792170953405728	1.0	0.22815659575905445	5.03407887605724
sp|O14656|TOR1A_HUMAN	psvid_77347_sp|O14656|TOR1A_HUMAN	-0.25764707995835623	-0.7735977402186313	0.2583035803019188	0.22088433017920592	-1.1664343946414137	0.2794065258841768	1.0	0.2870514535855835	3.4536255445759974
sp|P30533|AMRP_HUMAN	psvid_44289_sp|P30533|AMRP_HUMAN	-0.2175526713598548	-0.653222698094474	0.21811735537476445	0.1865152803291071	-1.1664066931995172	0.2794170490151562	1.0	0.20164322344186592	4.681408184469053
sp|P05198|IF2A_HUMAN	psvid_48242_sp|P05198|IF2A_HUMAN	-0.19027277900466766	-0.5713879895293752	0.19084243152003988	0.16315974468448333	-1.1661747778081857	0.2795051610514095	1.0	0.1277314900905899	4.877457143738575
sp|P46779|RL28_HUMAN	psvid_43422_sp|P46779|RL28_HUMAN	-0.2268107147700369	-0.6811470095033354	0.22752557996326156	0.19450652139420022	-1.166082829224871	0.2795401015720302	1.0	0.223016550407532	3.6133172915171112
sp|P08240|SRPRA_HUMAN	psvid_27191_sp|P08240|SRPRA_HUMAN	-0.28344962451686473	-0.8519876180295026	0.28508836899577317	0.24339756405218754	-1.16455407276011	0.2801215566994642	1.0	0.3369814288984116	4.861638571754918
sp|Q5T9A4|ATD3B_HUMAN	psvid_58162_sp|Q5T9A4|ATD3B_HUMAN	-0.4402514028316056	-1.3240849354932556	0.4435821298300444	0.37837916081628276	-1.1635191586181568	0.28051574555046355	1.0	0.6031083869761877	3.907318049665932
sp|P49585|PCY1A_HUMAN	psvid_50459_sp|P49585|PCY1A_HUMAN	0.4237863546178945	-0.4270027919401078	1.2745755011758968	0.364232484296855	1.163505104263304	0.28052110185593593	1.0	0.5765620453215408	3.1829358070860563
sp|P47985|UCRI_HUMAN	psvid_62708_sp|P47985|UCRI_HUMAN	-0.267777533705412	-0.805370995985984	0.26981592857516	0.23014985922231807	-1.163492059522603	0.2805260734589745	1.0	0.30798697895643223	4.602237778731271
sp|P04070|PROC_HUMAN	psvid_37486_sp|P04070|PROC_HUMAN	-0.5066180528402976	-1.5243610099589056	0.5111249042783103	0.4357073043851601	-1.1627485877364434	0.28080954464971825	1.0	0.7091255871569224	2.484512152321594
sp|O43819|SCO2_HUMAN	psvid_50098_sp|O43819|SCO2_HUMAN	-0.6315172029168971	-1.9011530601984918	0.6381186543646976	0.5435455122117212	-1.1618478834407324	0.2811532807936655	1.0	0.9042378140479923	1.7267226489021295
sp|P62913|RL11_HUMAN	psvid_30934_sp|P62913|RL11_HUMAN	-0.24525254914163064	-0.7399230573291058	0.24941795904584457	0.21177405569222135	-1.1580859059433832	0.28259270371228207	1.0	0.2657985400935087	4.644822040508625
sp|P15259|PGAM2_HUMAN	psvid_74735_sp|P15259|PGAM2_HUMAN	-0.2823207542362415	-0.8520914013819747	0.28744989290949174	0.24392527705472905	-1.1574067175207008	0.2828532208873321	1.0	0.3381169538729861	2.0374010022984095
sp|P68366|TBA4A_HUMAN	psvid_51224_sp|P68366|TBA4A_HUMAN	-0.20814726395360883	-0.6287433737962391	0.21244884588902152	0.18006196552147735	-1.1559757406334739	0.2834027472374078	1.0	0.1833254731520652	7.121799584036131
sp|Q8TDB6|DTX3L_HUMAN	psvid_47508_sp|Q8TDB6|DTX3L_HUMAN	0.4510199475061859	-0.4610298026238876	1.3630696976362593	0.39045884357617977	1.1551024004869042	0.2837385588042139	1.0	0.6256392013086816	2.616070579808361
