feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|Q9C0E8|LNP_HUMAN	psvid_78220_sp|Q9C0E8|LNP_HUMAN	-0.26472342226339163	-0.9582442558392149	0.42879741131243165	0.306950914640977	-0.862429169084	0.41066695842255796	1.0	0.4136666087765704	4.016423515053727
sp|Q02543|RL18A_HUMAN	psvid_66518_sp|Q02543|RL18A_HUMAN	0.26489560887408503	-0.4294315160430434	0.9592227337912135	0.3073077775536665	0.8619879749962565	0.4108972993209793	1.0	0.4144671442392542	5.0299785119308105
sp|P49638|TTPA_HUMAN	psvid_48776_sp|P49638|TTPA_HUMAN	0.4767226489021297	-0.7758032490210085	1.7292485468252679	0.5543654225882523	0.8599429716889273	0.41196613941651883	1.0	0.9031113227637451	1.7150839733531942
sp|Q9BZF1|OSBL8_HUMAN	psvid_26337_sp|Q9BZF1|OSBL8_HUMAN	-0.3962406251802889	-1.4379121864035733	0.6454309360429954	0.46104172072867355	-0.8594463523909139	0.4122259936008602	1.0	0.7273378914484387	1.7961996682848347
sp|Q8IXI1|MIRO2_HUMAN	psvid_33373_sp|Q8IXI1|MIRO2_HUMAN	-0.4407402006747876	-1.600442031191537	0.7189616298419619	0.5132816785799021	-0.8586712112814638	0.41263181088663653	1.0	0.8264104989738312	2.6277092553572965
sp|Q15185|TEBP_HUMAN	psvid_44918_sp|Q15185|TEBP_HUMAN	0.5	-0.8164477974038691	1.816447797403869	0.5826571256796113	0.8581376215330757	0.4129113276261447	1.0	0.9554566658849643	1.8304820237218404
sp|Q01740|FMO1_HUMAN	psvid_74005_sp|Q01740|FMO1_HUMAN	-0.5	-1.8188619980400704	0.8188619980400704	0.583725645985754	-0.8565667851643486	0.4137349608676339	1.0	0.9574271077563381	1.0
sp|Q96GQ5|RUSF1_HUMAN	psvid_48646_sp|Q96GQ5|RUSF1_HUMAN	-0.6674996511442386	-2.4282133426299737	1.0932140403414965	0.7792883095318711	-0.8565503203111241	0.41374359988128473	1.0	1.3125602063947146	2.51231120498865
sp|CATD_HUMAN|,sp|P07339|CATD_HUMAN	psvid_24407_sp|CATD_HUMAN|	-0.20223999155049888	-0.7359988925010473	0.3315189094000496	0.2362406072212407	-0.8560763279832748	0.4139923545835203	1.0	0.23443138302683356	5.740742224149775
sp|P30533|AMRP_HUMAN	psvid_44289_sp|P30533|AMRP_HUMAN	-0.2175526713598548	-0.7919225515492702	0.3568172088295606	0.2542149442826998	-0.8557823851532712	0.4141466700687543	1.0	0.28569099683412874	4.681408184469053
sp|P00403|COX2_HUMAN	psvid_110282_sp|P00403|COX2_HUMAN	-0.21047803602349324	-0.7666183685587032	0.34566229651171676	0.2461465834562505	-0.8550922505934481	0.4145091368889378	1.0	0.26345750082112596	3.5930601967534894
sp|P50053|KHK_HUMAN	psvid_73292_sp|P50053|KHK_HUMAN	-0.29248125036057826	-1.0665873769632674	0.48162487624211103	0.3426178019263513	-0.8536662389289675	0.41525879144446115	1.0	0.4911088367852073	2.8876866963458108
sp|O75489|NDUS3_HUMAN	psvid_96908_sp|O75489|NDUS3_HUMAN	0.20482513174087846	-0.33743390444190047	0.7470841679236574	0.24000274983871964	0.8534282706282311	0.4153839827890231	1.0	0.2457167903743362	4.520104286120249
sp|P46779|RL28_HUMAN	psvid_43422_sp|P46779|RL28_HUMAN	-0.2268107147700369	-0.8295961380946535	0.3759747085545797	0.26679160605419733	-0.8501418696207461	0.41711557831557133	1.0	0.31849065857072206	3.6133172915171112
sp|P16671|CD36_HUMAN	psvid_70753_sp|P16671|CD36_HUMAN	-0.8101369957694969	-2.9728537488966675	1.3525797573576734	0.9572140494452355	-0.8463488351837515	0.4191203106841041	1.0	1.6301027839136875	2.5587459589135504
sp|O95793|STAU1_HUMAN	psvid_25761_sp|O95793|STAU1_HUMAN	-0.2746009260152491	-1.0076767939812963	0.45847494195079797	0.32445789265363834	-0.8463376365092404	0.41912623934167825	1.0	0.452273284576522	4.053995157715212
sp|Q9NVH1|DJC11_HUMAN	psvid_42928_sp|Q9NVH1|DJC11_HUMAN	-0.41096404744368087	-1.511607050774894	0.6896789558875323	0.48714236142521167	-0.8436220702329004	0.42056558609280464	1.0	0.7770888129522864	2.4979632740824185
sp|Q15738|NSDHL_HUMAN	psvid_89344_sp|Q15738|NSDHL_HUMAN	-0.23045741774203377	-0.8490078298750897	0.3880929943910222	0.2737691581330653	-0.8417946685945541	0.4215360870875516	1.0	0.3359217435416616	5.265979523899178
sp|Q10589|BST2_HUMAN	psvid_44089_sp|Q10589|BST2_HUMAN	0.33048202372184055	-0.5567710586346339	1.217735106078315	0.39269641510714676	0.8415712774756777	0.42165483174565666	1.0	0.5937626952955092	1.8114816370412092
sp|P34913|HYES_HUMAN	psvid_36588_sp|P34913|HYES_HUMAN	-0.25465391954183625	-0.9400744136441617	0.43076657456048917	0.30336572081561985	-0.8394287886488344	0.4227948498929426	1.0	0.4055891137633364	4.140999234792502
sp|P30041|PRDX6_HUMAN	psvid_87098_sp|P30041|PRDX6_HUMAN	-0.204652372238052	-0.7556821615503705	0.3463774170742665	0.24388466738879716	-0.8391358687251886	0.42295087686229854	1.0	0.25701685734610225	4.700731408149177
sp|Q8NHM4|TRY6_HUMAN	psvid_33404_sp|Q8NHM4|TRY6_HUMAN	0.47672264890212956	-0.8076246431919217	1.761069940996181	0.5684495071218786	0.8386367530087728	0.42321682728596444	1.0	0.929212666669784	1.2383613244510647
sp|P23528|COF1_HUMAN	psvid_5656_sp|P23528|COF1_HUMAN	0.23954495607634319	-0.4062396207148127	0.885329532867499	0.2858229441861598	0.8380886172676354	0.4235090298751519	1.0	0.36502479290057577	3.5594323872943154
sp|Q9NRV9|HEBP1_HUMAN	psvid_77890_sp|Q9NRV9|HEBP1_HUMAN	-0.23026216465129423	-0.8516539244809767	0.3911295951783882	0.27502673286199686	-0.8372355743571858	0.42396404890179096	1.0	0.3390142484608781	3.8726900964160955
sp|Q6XQN6|PNCB_HUMAN	psvid_74588_sp|Q6XQN6|PNCB_HUMAN	-0.396240625180289	-1.4665416827863273	0.6740604324257493	0.47371307777369026	-0.8364570111564186	0.4243796323717904	1.0	0.7515599467971597	1.924842961492274
sp|P02763|A1AG1_HUMAN	psvid_881771_sp|P02763|A1AG1_HUMAN	-0.2661955128535993	-0.9868999541073261	0.45450892840012747	0.31898232427715445	-0.8345149326277709	0.4254174961806505	1.0	0.4403360335350584	6.941411660742778
sp|P31949|S10AB_HUMAN	psvid_29613_sp|P31949|S10AB_HUMAN	-0.3713567067925604	-1.3770628601470256	0.6343494465619047	0.4451235041354544	-0.8342779101585114	0.4255442819291242	1.0	0.6967036250218048	1.6624010022984097
sp|O95154|ARK73_HUMAN	psvid_97357_sp|O95154|ARK73_HUMAN	-0.29958673684244896	-1.11458438324268	0.5154109095577821	0.36071630567020857	-0.8305328373936929	0.4275509905728346	1.0	0.5288529129593379	3.2757498029201626
sp|Q9NR31|SAR1A_HUMAN	psvid_67761_sp|Q9NR31|SAR1A_HUMAN	-0.17613602911845683	-0.6561972855957867	0.3039252273588731	0.21247413866378478	-0.8289763178998988	0.42838691251736455	1.0	0.1506836993211272	4.191119502495417
sp|O00487|PSDE_HUMAN	psvid_31060_sp|O00487|PSDE_HUMAN	-0.353759374819711	-1.3197585714215239	0.6122398217821019	0.4275492855932456	-0.8274119189062671	0.4292281884984723	1.0	0.6625807619351263	0.5731203125901445
sp|Q8WXF0|SRS12_HUMAN	psvid_47227_sp|Q8WXF0|SRS12_HUMAN	-0.353759374819711	-1.3197585714215239	0.6122398217821019	0.4275492855932456	-0.8274119189062671	0.4292281884984723	1.0	0.6625807619351263	0.5731203125901445
sp|O75911|DHRS3_HUMAN	psvid_43424_sp|O75911|DHRS3_HUMAN	0.25240672373502293	-0.437136988758171	0.9419504362282168	0.305190648914486	0.8270460600047642	0.4294250962103146	1.0	0.40970874746513986	4.025629216569891
sp|P04908|H2A1B_HUMAN	psvid_21408_sp|P04908|H2A1B_HUMAN	-0.3055981053341118	-1.1415736106533103	0.5303773999850866	0.3700010634895025	-0.8259384512357816	0.4300215937000911	1.0	0.5479087815098495	3.5580830809857162
sp|Q7L7L0|H2A3_HUMAN	psvid_21410_sp|Q7L7L0|H2A3_HUMAN	-0.3055981053341118	-1.1415736106533103	0.5303773999850866	0.3700010634895025	-0.8259384512357816	0.4300215937000911	1.0	0.5479087815098495	3.5580830809857162
sp|Q93077|H2A1C_HUMAN	psvid_21409_sp|Q93077|H2A1C_HUMAN	-0.3055981053341118	-1.1415736106533103	0.5303773999850866	0.3700010634895025	-0.8259384512357816	0.4300215937000911	1.0	0.5479087815098495	3.5580830809857162
sp|Q14254|FLOT2_HUMAN	psvid_51775_sp|Q14254|FLOT2_HUMAN	-0.22841728205989498	-0.8534261638443785	0.3965915997245886	0.276627663704506	-0.8257210396133433	0.43013874589707535	1.0	0.34293093238392774	3.9197186804961524
