feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|Q9UKS6|PACN3_HUMAN	psvid_30920_sp|Q9UKS6|PACN3_HUMAN	-0.5013560331914291	-1.8472579361218653	0.8445458697390071	0.5684245818153475	-0.8820097674000565	0.4072222386169782	1.0	0.9264232099107375	-13.05320118534334
sp|P52272|HNRPM_HUMAN	psvid_25963_sp|P52272|HNRPM_HUMAN	0.48427619762091245	-0.8162446463494284	1.7847970415912533	0.5492584676984383	0.8816909089270457	0.4073832607126271	1.0	0.8936837683741801	-12.015791623159886
sp|P27169|PON1_HUMAN	psvid_99075_sp|P27169|PON1_HUMAN	-0.17150980449900244	-0.6324325264800938	0.2894129174820889	0.19466485998781974	-0.8810516932009911	0.4077062020661616	1.0	0.254707776247106	-10.370365654561525
sp|P02671|FIBA_HUMAN	psvid_46503_sp|P02671|FIBA_HUMAN	0.1812670011791142	-0.3068378549799102	0.6693718573381386	0.20614488926729305	0.8793184338617219	0.4085828125845732	1.0	0.27870353563951233	-10.282786686289718
sp|Q9Y5U9|IR3IP_HUMAN	psvid_89719_sp|Q9Y5U9|IR3IP_HUMAN	0.2913882913911072	-0.4938007920062498	1.0765773747884642	0.33161464101086646	0.878695495780474	0.4088982049864624	1.0	0.5151371614195546	-11.540598200831212
sp|O75955|FLOT1_HUMAN	psvid_63021_sp|O75955|FLOT1_HUMAN	-0.1604311218261416	-0.5928907349165711	0.2720284912642879	0.1826438273010301	-0.8783823915479063	0.4090567962166412	1.0	0.22860251857527447	-12.261547184518403
sp|P53582|MAP11_HUMAN	psvid_71806_sp|P53582|MAP11_HUMAN	-0.5023926681242394	-1.8591835399620944	0.8543982037136155	0.5730233995925742	-0.8767402316928873	0.4098893063241735	1.0	0.9342709170309159	-14.041401559682994
sp|O43493|TGON2_HUMAN	psvid_62566_sp|O43493|TGON2_HUMAN	0.21478802076321912	-0.3653435807953892	0.7949196223218274	0.24501121686196442	0.8766456634686542	0.4099372862954672	1.0	0.3556019408449961	-13.081910958247192
sp|O60493|SNX3_HUMAN	psvid_17573_sp|O60493|SNX3_HUMAN	0.4785242663220881	-0.8145044642739516	1.7715529969181278	0.5460942687308704	0.8762667797891089	0.41012955715618593	1.0	0.888273285877606	-14.276981264241876
sp|O95816|BAG2_HUMAN	psvid_72301_sp|O95816|BAG2_HUMAN	0.1495012174227881	-0.2548163192443906	0.5538187540899668	0.17075837860118626	0.8755132172574372	0.4105121605413682	1.0	0.2014320640776118	-11.520914725003225
