feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P13073|COX41_HUMAN	psvid_77518_sp|P13073|COX41_HUMAN	0.011798445972635907	-0.5105757903972213	0.5341726823424932	0.2291685201104605	0.05148371149296156	0.9601195563889361	1.0	0.25863826569420045	-10.324082738449745
sp|O43795|MYO1B_HUMAN	psvid_31037_sp|O43795|MYO1B_HUMAN	0.015258977717268696	-0.6677959277032803	0.6983138831378177	0.29966003476210173	0.05092096358255683	0.9605550508068599	1.0	0.41644507210742127	-12.266844077119824
sp|Q7Z5P4|DHB13_HUMAN	psvid_87928_sp|Q7Z5P4|DHB13_HUMAN	-0.023277330058575796	-1.0676554065568087	1.021100746439657	0.4581745453032836	-0.05080450299387022	0.9606451780508318	1.0	0.7188374667451533	-7.750699973177287
sp|P02760|AMBP_HUMAN	psvid_46379_sp|P02760|AMBP_HUMAN	-0.01344217999749775	-0.6167178225185478	0.5898334625235523	0.26466042271914353	-0.05079029142095239	0.9606561762319616	1.0	0.3420265447931855	-11.564201739075967
sp|Q9NP58|ABCB6_HUMAN	psvid_30892_sp|Q9NP58|ABCB6_HUMAN	0.02161060697257211	-0.9485220306235379	0.9917432445686821	0.4256026530208622	0.05077648557682464	0.9606668604324964	1.0	0.6591372492163052	-14.07971777151837
sp|O15144|ARPC2_HUMAN	psvid_95074_sp|O15144|ARPC2_HUMAN	0.036537073066222	-1.615076628145294	1.688150774277738	0.724572234517353	0.0504257150987297	0.9609383208902978	1.0	1.1904473422429205	-14.092785749493439
sp|Q9UBS4|DJB11_HUMAN	psvid_58443_sp|Q9UBS4|DJB11_HUMAN	0.013413512456525112	-0.6017082438182674	0.6285352687313176	0.26985737955390443	0.049705931624692674	0.96149537639162	1.0	0.353441274309033	-10.615021475635395
sp|Q14558|KPRA_HUMAN	psvid_81136_sp|Q14558|KPRA_HUMAN	-0.01687133812627417	-0.7929490583750912	0.7592063821225429	0.34046966763919073	-0.04955313124737267	0.9616136346766779	1.0	0.49807834636832155	-11.611727955570462
sp|P11908|PRPS2_HUMAN	psvid_86843_sp|P11908|PRPS2_HUMAN	0.02131068939664349	-0.9726788365618341	1.0153002153551212	0.43606880433498113	0.04887001588921953	0.9621423369828023	1.0	0.6784059432801477	-11.930908720446693
sp|P11216|PYGB_HUMAN	psvid_48062_sp|P11216|PYGB_HUMAN	0.024315091850991344	-1.112825567796515	1.1614557514984978	0.49887001307687234	0.04874033558566399	0.9622427062697396	1.0	0.7924840685468757	-11.929311856400513
sp|Q01082|SPTB2_HUMAN	psvid_25064_sp|Q01082|SPTB2_HUMAN	0.05005432963893597	-2.353727008911858	2.45383566818973	1.0545524140949276	0.04746499933992871	0.9632298218199954	1.0	1.7592352184035605	-14.138701052322611
sp|P21796|VDAC1_HUMAN	psvid_27241_sp|P21796|VDAC1_HUMAN	0.016229352570304556	-0.7689944560414599	0.801453161182069	0.3444821081253485	0.04711232365194159	0.9635028061173633	1.0	0.5059013771320574	-9.723897698589663
sp|P36776|LONM_HUMAN	psvid_45506_sp|P36776|LONM_HUMAN	-0.02980706348915474	-1.4796036049171952	1.4199894779388857	0.636033909653014	-0.04686395337854844	0.9636950571267764	1.0	1.0358079462540912	-13.082361445064532
sp|P49448|DHE4_HUMAN	psvid_76282_sp|P49448|DHE4_HUMAN	-0.015432479288485457	-0.7962296348207202	0.7653646762437493	0.3425401104833362	-0.045053057484887485	0.965096855758596	1.0	0.5021188538273383	-10.58162785199432
sp|Q9BZV2|S19A3_HUMAN	psvid_109803_sp|Q9BZV2|S19A3_HUMAN	-0.021926419338976544	-1.1332361989822282	1.089383360304275	0.48753786050965675	-0.04497377765914498	0.9651582285310849	1.0	0.7720661810272029	-15.392852486838636
sp|O00410|IPO5_HUMAN	psvid_53917_sp|O00410|IPO5_HUMAN	-0.020926925007941133	-1.0816000281857792	1.039746178169897	0.4653232653000362	-0.04497287492050853	0.9651589273681979	1.0	0.7318428696998934	-14.792447404965571
