feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P07225|PROS_HUMAN	psvid_82187_sp|P07225|PROS_HUMAN	-0.2681626573231184	-0.7505827905756146	0.21425747592937777	0.18117983873273594	-1.480091047650691	0.20546622898850436	0.7407829545302942	0.28516811864489433	-13.602222230860939
sp|Q13011|ECH1_HUMAN	psvid_55805_sp|Q13011|ECH1_HUMAN	0.1626496229698966	-0.1301784189762218	0.455477664916015	0.10997579445643098	1.4789583814676	0.20575369293204016	0.7407829545302942	0.13921841048806463	-11.593618561989942
sp|O15145|ARPC3_HUMAN	psvid_20272_sp|O15145|ARPC3_HUMAN	-0.3154252111813616	-0.8835783880075466	0.25272796564482347	0.2133781197290592	-1.4782453401589561	0.20593486170765637	0.7407829545302942	0.34536456491060796	-14.309413383062644
sp|P61960|UFM1_HUMAN	psvid_165824_sp|P61960|UFM1_HUMAN	-0.4168088644569976	-1.1678304114172793	0.3342126825032842	0.28205697354644904	-1.4777470637093029	0.20606155648767147	0.7407829545302942	0.4700376932004631	-13.441667139785828
sp|P40261|NNMT_HUMAN	psvid_91509_sp|P40261|NNMT_HUMAN	0.15953257506004537	-0.12821531729597713	0.44728046741606786	0.10806787100956687	1.4762257604382945	0.20644884725016713	0.7407829545302942	0.1346805727598148	-11.364708976527721
sp|P01871|IGHM_HUMAN	psvid_165137_sp|P01871|IGHM_HUMAN	0.21768887267131998	-0.17524517821149782	0.6106229235541378	0.1475720498884905	1.4751361984590694	0.20672666630768935	0.7407829545302942	0.21979771541929288	-13.744554643981044
sp|P15121|ALDR_HUMAN	psvid_40208_sp|P15121|ALDR_HUMAN	0.5806589898431196	-0.46755792790231676	1.628875907588556	0.39367298133604794	1.4749780080727874	0.20676703263649293	0.7407829545302942	0.6680370709180907	-15.086694373454531
sp|Q9H6V9|LDAH_HUMAN	psvid_72094_sp|Q9H6V9|LDAH_HUMAN	-0.2705593163156559	-0.7592959285180663	0.2181772958867545	0.18355208350160257	-1.4740193145957599	0.20701183381199625	0.7407829545302942	0.2896651543630831	-12.77203423616113
sp|P04114|APOB_HUMAN	psvid_1633337_sp|P04114|APOB_HUMAN	-0.1885514377485129	-0.5295765914666077	0.15247371596958187	0.12807691490378154	-1.472173481771974	0.20748396813414854	0.7407829545302942	0.17959890627749808	-13.236465895475998
sp|P30041|PRDX6_HUMAN	psvid_87098_sp|P30041|PRDX6_HUMAN	-0.12289701668583808	-0.34562612813504234	0.09983209476336621	0.08364913010861286	-1.4691965896867598	0.20824764103781657	0.7407829545302942	0.06443633182576573	-10.63890867583217
