feature	accession	entry	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
psvid_61910_sp|P51809|VAMP7_HUMAN	P51809	VAMP7_HUMAN	-0.2288308876833618	-0.6352655824483706	0.17760380708164708	0.1661480644528014	-1.3772708604039565	0.21754685255228556	0.7518246943617424	0.30267800103250153	23.479312989534066
psvid_54150_sp|P62258|1433E_HUMAN	P62258	1433E_HUMAN	-0.1576487820618624	-0.4381289983180196	0.12283143419429482	0.11465862941451747	-1.374940402365404	0.21822989859761963	0.7518246943617424	0.18360852902348365	24.60367266761444
psvid_38492_sp|Q9P2R3|ANFY1_HUMAN	Q9P2R3	ANFY1_HUMAN	0.15152187598406108	-0.11839613213730643	0.4214398841054286	0.11034086210639538	1.3732163506023471	0.21873646111596048	0.7518246943617424	0.17268922986444787	21.40251496314698
psvid_32119_sp|O75533|SF3B1_HUMAN	O75533	SF3B1_HUMAN	-0.21717506725651692	-0.6043989304676982	0.17004879595466438	0.1582947917860998	-1.3719659680906036	0.21910451640675327	0.7518246943617424	0.28532492415366983	24.24599787220731
psvid_35392_sp|O15027|SC16A_HUMAN	O15027	SC16A_HUMAN	-0.30559914316816794	-0.8509991706403156	0.23980088430397972	0.22295625861713106	-1.3706686013822755	0.21948699493563215	0.7518246943617424	0.4244225802637025	24.484460972134684
psvid_48806_sp|Q9Y619|ORNT1_HUMAN	Q9Y619	ORNT1_HUMAN	-0.16548963509282366	-0.4611770344231837	0.13019776423753637	0.12087523460620528	-1.369094634082539	0.21995183054817136	0.7518246943617424	0.1989367204475162	26.17314606634997
psvid_41538_sp|P15104|GLNA_HUMAN	P15104	GLNA_HUMAN	0.634214012341805	-0.4998471537621365	1.7682751784457464	0.4635973998927381	1.3680275439175071	0.22026747842708438	0.7518246943617424	0.917474157296684	23.294887049386425
psvid_81212_sp|P08559|ODPA_HUMAN	P08559	ODPA_HUMAN	0.09899376647941782	-0.07803542692183252	0.27602295988066816	0.07236847201803068	1.3679129007277289	0.22030141455160332	0.7518246943617424	0.045138755130491245	24.95417501886192
psvid_96398_sp|O95881|TXD12_HUMAN	O95881	TXD12_HUMAN	0.15621895094946936	-0.12347721151904323	0.43591511341798195	0.11433811293075774	1.366289393319569	0.22078250578623113	0.7518246943617424	0.1828063456373484	25.25873193071712
psvid_69241_sp|Q9BWD1|THIC_HUMAN	Q9BWD1	THIC_HUMAN	-0.14605423496868397	-0.40768653758575624	0.1155780676483883	0.10695371541371322	-1.3655835555008444	0.22099196193692863	0.7518246943617424	0.1639332063183647	24.248428207849262
psvid_44614_sp|P35606|COPB2_HUMAN	P35606	COPB2_HUMAN	-0.10942731480680212	-0.3056670014869194	0.08681237187331514	0.08022160639995815	-1.3640628718058083	0.22144383325030667	0.7518246943617424	0.08268221551159895	25.959155073392786
psvid_44398_sp|Q14974|IMB1_HUMAN	Q14974	IMB1_HUMAN	0.11736233095808579	-0.09316788418557662	0.32789254610174823	0.08606348868709528	1.3636715493231406	0.22156024989688866	0.7518246943617424	0.10356910847264636	23.69175752846716
psvid_97758_sp|P10620|MGST1_HUMAN	P10620	MGST1_HUMAN	-0.18853220102884904	-0.5269667403254078	0.1499023382677097	0.13835000892482816	-1.362719109987822	0.22184382756933116	0.7518246943617424	0.2402427908223205	27.175959138886242
psvid_69585_sp|Q9BTZ2|DHRS4_HUMAN	Q9BTZ2	DHRS4_HUMAN	0.14174043052255314	-0.11361922472414321	0.3971000857692495	0.10438949480704114	1.3578035872723915	0.22331258950331156	0.7518246943617424	0.1571745561705003	21.238901968925575
psvid_49740_sp|P13929|ENOB_HUMAN	P13929	ENOB_HUMAN	0.476739603603586	-0.38231940326935565	1.3357986104765276	0.3511781673196202	1.3575434009531913	0.2233905776100403	0.7518246943617424	0.6891625366552127	20.97340718722719
psvid_70365_sp|P10253|LYAG_HUMAN	P10253	LYAG_HUMAN	-0.10917823200080345	-0.3059611907710157	0.08760472676940881	0.08044369277054396	-1.3572006485607435	0.22349335156453437	0.7518246943617424	0.0835418565921595	23.778938694250044
psvid_25761_sp|O95793|STAU1_HUMAN	O95793	STAU1_HUMAN	0.1509408281226019	-0.12170506030332057	0.42358671654852437	0.11145600320654868	1.3542637792500105	0.224375720047607	0.7518246943617424	0.1755336582130978	25.150129879138433
psvid_34817_sp|P67812|SC11A_HUMAN	P67812	SC11A_HUMAN	-0.15313856297192885	-0.4298985698442401	0.12362144390038238	0.1131378301411126	-1.3535575393387413	0.2245883747922185	0.7518246943617424	0.17979082904618385	25.075527253308014
psvid_88758_sp|Q96LJ7|DHRS1_HUMAN	Q96LJ7	DHRS1_HUMAN	-0.23097260937724595	-0.6486743016803993	0.18672908292590745	0.17075394544000286	-1.3526633822841996	0.2248578737462134	0.7518246943617424	0.3127749129224921	27.664509221909867
psvid_67826_sp|Q96TC7|RMD3_HUMAN	Q96TC7	RMD3_HUMAN	0.1124440867779084	-0.09101581330983646	0.31590398686565324	0.08317318631689188	1.3519271264839328	0.22508000015843893	0.7518246943617424	0.09363596365400169	24.494745725241977
psvid_29297_sp|P09871|C1S_HUMAN	P09871	C1S_HUMAN	-0.10673180395120063	-0.3000491273602316	0.0865855194578303	0.07902696183006068	-1.3505745568293053	0.2254885824401319	0.7518246943617424	0.07793893732681721	25.68858359313063
psvid_37486_sp|P04070|PROC_HUMAN	P04070	PROC_HUMAN	-0.33216636260592747	-0.9349826437328158	0.2706499185209609	0.24642767859121034	-1.347926355127282	0.22629048345071762	0.7518246943617424	0.47355511000808564	23.37724559958885
psvid_72883_sp|Q14520|HABP2_HUMAN	Q14520	HABP2_HUMAN	0.11646850003224252	-0.0950062405472461	0.32794324061173113	0.08644960501773899	1.347241551980993	0.22649826606541215	0.7518246943617424	0.10484899620547537	23.720602757640513
psvid_81790_sp|Q8N8J7|F241A_HUMAN	Q8N8J7	F241A_HUMAN	0.22975773859556003	-0.1876685328565248	0.6471840100476449	0.17064135504871886	1.3464364399237405	0.2267427724733177	0.7518246943617424	0.31252874300280514	21.86155308574071
psvid_40342_sp|Q08722|CD47_HUMAN	Q08722	CD47_HUMAN	-0.12468714242402612	-0.35122010762938355	0.10184582278133131	0.0926053168895568	-1.3464361076884046	0.2267428734196987	0.7518246943617424	0.12412616535093776	24.262230691011
psvid_88152_sp|Q15366|PCBP2_HUMAN	Q15366	PCBP2_HUMAN	0.17850208683021052	-0.14623697708499628	0.5032411507454173	0.13275138076714038	1.3446345024713648	0.22729086843846755	0.7518246943617424	0.22724066985052857	23.770474311613
psvid_85800_sp|P22234|PUR6_HUMAN	P22234	PUR6_HUMAN	0.2789956927877517	-0.22878982223449007	0.7867812078099935	0.20757967162939608	1.3440414978874171	0.22747150345753847	0.7518246943617424	0.3919475683061974	23.27280728678752
psvid_86236_sp|P61457|PHS_HUMAN	P61457	PHS_HUMAN	0.2942166544067213	-0.2417131832649404	0.830146492078383	0.2190849018515352	1.3429344145590634	0.22780907759683205	0.7518246943617424	0.4162707450580666	20.859758137122114
psvid_82712_sp|P12235|ADT1_HUMAN	P12235	ADT1_HUMAN	-0.19010778271283169	-0.5365381011119579	0.1563225356862945	0.1416186354441558	-1.34239241973064	0.2279745080402656	0.7518246943617424	0.24775255159018506	24.232195705504175
psvid_16258_sp|P11142|HSP7C_HUMAN	P11142	HSP7C_HUMAN	0.11335587822083593	-0.09352422660742057	0.3202359830490924	0.08457134549224687	1.3403579848593976	0.2285964329288634	0.7518246943617424	0.09852372274838984	28.354367457760297
psvid_86741_sp|O75915|PRAF3_HUMAN	O75915	PRAF3_HUMAN	0.09886067609152072	-0.08199705722673309	0.27971840940977455	0.07393355616336476	1.3371557006276904	0.22957845796284232	0.7518246943617424	0.05435510285992791	26.365317843507754
psvid_58581_sp|Q9UNU6|CP8B1_HUMAN	Q9UNU6	CP8B1_HUMAN	-0.16561371217181442	-0.46900811082686134	0.1377806864832325	0.12402580968512694	-1.3353165167175254	0.2301441808695601	0.7518246943617424	0.2065568711481075	28.511995801269777
psvid_47424_sp|P02749|APOH_HUMAN	P02749	APOH_HUMAN	-0.10914272960917337	-0.30937375869625416	0.09108829947790739	0.08185324322630928	-1.3333952975743875	0.23073647341908116	0.7518246943617424	0.08885591572074804	26.719075012434654
psvid_59325_sp|Q13505|MTX1_HUMAN	Q13505	MTX1_HUMAN	-0.12695169126882266	-0.36002947969288795	0.10612609715524263	0.09528080134986544	-1.332395293388262	0.23104530556941483	0.7518246943617424	0.13198636161929794	24.1994764617278
psvid_100762_sp|P62841|RS15_HUMAN	P62841	RS15_HUMAN	0.11035122444507817	-0.09242239467672042	0.31312484356687675	0.08289263877596725	1.3312548143547804	0.23139797319398597	0.7518246943617424	0.09263432695865634	27.470967801805536
psvid_45183_sp|O95202|LETM1_HUMAN	O95202	LETM1_HUMAN	0.14671655556410013	-0.1229138677230569	0.41634697885125715	0.1102232991517916	1.3310847769313512	0.2314505947939909	0.7518246943617424	0.1723883065510682	24.955684767552256
psvid_93173_sp|Q08257|QOR_HUMAN	Q08257	QOR_HUMAN	0.12768326900397575	-0.1072779903269549	0.3626445283349064	0.09605075295502989	1.3293312657710858	0.2319938812283028	0.7518246943617424	0.134202653643468	24.120285119565565
psvid_62257_sp|Q07955|SRSF1_HUMAN	Q07955	SRSF1_HUMAN	0.10346883545080932	-0.0872425664811716	0.2941802373827902	0.07796167676679074	1.3271756039870584	0.23266333101796263	0.7518246943617424	0.07351697629853587	25.0519339956682
psvid_25878_sp|O94979|SC31A_HUMAN	O94979	SC31A_HUMAN	-0.17471959405901583	-0.49712508929848254	0.14768590118045088	0.1317974318948226	-1.3256676670183234	0.23313265520559603	0.7518246943617424	0.22500595215015573	25.23097869980532
psvid_102282_sp|Q4VC31|MIX23_HUMAN	Q4VC31	MIX23_HUMAN	0.20504964859964048	-0.17395211492066687	0.5840514121199478	0.1549336467682845	1.3234675157831173	0.2338189418733604	0.7518246943617424	0.27783838380048176	22.016829349914364
psvid_99322_sp|Q5RI15|COX20_HUMAN	Q5RI15	COX20_HUMAN	-0.1780902436187226	-0.5075107696993101	0.15133028246186486	0.13466513440974398	-1.322467351325322	0.23413151750653327	0.7518246943617424	0.23170626010316578	22.472551203445718
psvid_79584_sp|Q96F85|CNRP1_HUMAN	Q96F85	CNRP1_HUMAN	0.12110307180201119	-0.10325967841305936	0.34546582201708176	0.09171814602366628	1.3203829018824982	0.23478415994239407	0.7518246943617424	0.12145960276199136	21.70594125757597
psvid_54848_sp|Q14697|GANAB_HUMAN	Q14697	GANAB_HUMAN	-0.10317207323871358	-0.2943185921234541	0.08797444564602697	0.07813954996620696	-1.3203566348069888	0.23479239454870737	0.7518246943617424	0.07426937767759517	30.57317197547848
