sample_id	AZ941	AZ942	AZ905	AZ906	AZ909	AZ910	AZ907	AZ908
AZ941	1.0	0.9855693330945806	0.9434210596794852	0.9453414012224183	0.9159728539141857	0.9132418212924961	0.9086225811604574	0.9013003863042682
AZ942	0.9855693330945806	1.0	0.9411261543321965	0.9436155860824051	0.915816747022121	0.9128233430055211	0.9049900138128425	0.9000896873031436
AZ905	0.9434210596794852	0.9411261543321965	1.0	0.9924426452860465	0.9548373696702328	0.9520873533173686	0.950671090165656	0.9496641018890167
AZ906	0.9453414012224183	0.9436155860824051	0.9924426452860465	1.0	0.9574283903112512	0.9553631618930075	0.9514122500732948	0.9496547162476817
AZ909	0.9159728539141857	0.915816747022121	0.9548373696702328	0.9574283903112512	1.0	0.9923774167884544	0.9585521297682088	0.9553450509646562
AZ910	0.9132418212924961	0.9128233430055211	0.9520873533173686	0.9553631618930075	0.9923774167884544	1.0	0.9554558518407388	0.9547592072006916
AZ907	0.9086225811604574	0.9049900138128425	0.950671090165656	0.9514122500732948	0.9585521297682088	0.9554558518407388	1.0	0.986646023037803
AZ908	0.9013003863042682	0.9000896873031436	0.9496641018890167	0.9496547162476817	0.9553450509646562	0.9547592072006916	0.986646023037803	1.0
