trend	scope	x_quantity	y_quantity	x	fitted	local_slope
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	24.9688	-12.3172	0.769107
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.0512	-12.2535	0.776487
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.1337	-12.1892	0.783608
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.2161	-12.1243	0.788421
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.2986	-12.0592	0.791476
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.381	-11.9938	0.794763
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.4635	-11.9281	0.798828
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.5459	-11.8621	0.802598
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.6284	-11.7957	0.80495
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.7108	-11.7293	0.803737
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.7933	-11.6632	0.798893
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.8757	-11.5976	0.791671
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	25.9582	-11.5327	0.781427
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.0406	-11.4687	0.768652
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.1231	-11.4059	0.755282
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.2055	-11.3442	0.741012
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.288	-11.2837	0.72471
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.3705	-11.2247	0.709059
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.4529	-11.1668	0.694373
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.5354	-11.1102	0.679253
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.6178	-11.0548	0.665672
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.7003	-11.0004	0.652973
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.7827	-10.9471	0.642478
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.8652	-10.8944	0.636766
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	26.9476	-10.8421	0.634244
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.0301	-10.7898	0.632519
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.1125	-10.7378	0.62972
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.195	-10.686	0.625412
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.2774	-10.6346	0.620374
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.3599	-10.5837	0.614272
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.4423	-10.5333	0.608059
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.5248	-10.4834	0.603579
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.6072	-10.4338	0.601071
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.6897	-10.3843	0.600658
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.7721	-10.3348	0.601857
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.8546	-10.2851	0.603802
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	27.937	-10.2352	0.606427
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.0195	-10.1851	0.61055
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.1019	-10.1345	0.616623
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.1844	-10.0834	0.62572
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.2668	-10.0313	0.636739
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.3493	-9.97838	0.647133
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.4318	-9.92461	0.656356
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.5142	-9.87014	0.663924
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.5967	-9.81513	0.669684
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.6791	-9.75971	0.67405
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.7616	-9.70397	0.677203
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.844	-9.64803	0.679112
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	28.9265	-9.59198	0.680089
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.0089	-9.53588	0.680411
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.0914	-9.47978	0.680231
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.1738	-9.42371	0.679698
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.2563	-9.3677	0.678932
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.3387	-9.31175	0.678043
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.4212	-9.25588	0.677095
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.5036	-9.2001	0.676116
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.5861	-9.14439	0.67517
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.6685	-9.08876	0.674305
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.751	-9.03319	0.673548
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.8334	-8.97769	0.672906
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.9159	-8.92223	0.672405
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	29.9983	-8.8668	0.672053
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.0808	-8.8114	0.671852
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.1632	-8.75601	0.671808
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.2457	-8.70062	0.671902
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.3282	-8.64521	0.672125
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.4106	-8.58978	0.672465
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.4931	-8.53432	0.672902
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.5755	-8.47882	0.67347
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.658	-8.42326	0.674135
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.7404	-8.36765	0.674889
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.8229	-8.31197	0.675764
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.9053	-8.25621	0.676719
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	30.9878	-8.20038	0.67775
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.0702	-8.14445	0.678883
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.1527	-8.08843	0.680103
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.2351	-8.0323	0.681328
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.3176	-7.97607	0.682607
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.4	-7.91973	0.683841
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.4825	-7.8633	0.685005
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.5649	-7.80677	0.686279
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.6474	-7.75013	0.687646
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.7298	-7.69338	0.688763
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.8123	-7.63655	0.690026
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.8947	-7.57959	0.691214
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	31.9772	-7.52257	0.692633
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	32.0596	-7.46537	0.693707
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	32.1421	-7.40817	0.693707
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	32.2246	-7.35098	0.694712
pooled_nsaf	pooled_cells_all_common	lfq	log2_nsaf	32.307	-7.29361	0.695717
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0	20.888	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.0577101	20.9428	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.11542	20.9976	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.17313	21.0525	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.230841	21.1073	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.288551	21.1621	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.346261	21.2169	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.403971	21.2718	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.461681	21.3266	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.519391	21.3814	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.577101	21.4363	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.634812	21.4911	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.692522	21.5459	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.750232	21.6008	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.807942	21.6556	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.865652	21.7104	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.923362	21.7653	0.950113
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	0.981073	21.8201	0.941288
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.03878	21.8739	0.928155
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.09649	21.9272	0.923848
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.1542	21.9805	0.923848
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.21191	22.0338	0.923848
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.26962	22.0872	0.923848
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.32733	22.1405	0.923848
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.38504	22.1938	0.923848
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.44275	22.2471	0.923848
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.50046	22.3004	0.923848
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.55817	22.3537	0.920837
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.61588	22.4067	0.915217
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.67359	22.4594	0.912608
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.7313	22.512	0.912608
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.78901	22.5647	0.912608
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.84672	22.6174	0.912608
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.90443	22.67	0.912608
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	1.96215	22.7227	0.913845
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.01986	22.7755	0.91744
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.07757	22.8286	0.919798
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.13528	22.8817	0.919798
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.19299	22.9348	0.919798
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.2507	22.9878	0.919798
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.30841	23.0409	0.963364
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.36612	23.099	1.02026
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.42383	23.1587	1.03359
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.48154	23.2183	1.03359
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.53925	23.278	1.03516
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.59696	23.3378	1.04267
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.65467	23.3983	1.04863
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.71238	23.4588	1.04863
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.77009	23.5194	1.0689
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.8278	23.5822	1.12611
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.88551	23.6493	1.16306
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	2.94322	23.7165	1.16288
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.00093	23.7836	1.15186
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.05864	23.8494	1.14102
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.11635	23.9153	1.14036
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.17406	23.981	1.13117
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.23177	24.0458	1.12264
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.28948	24.1106	1.1287
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.34719	24.1761	1.14256
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.4049	24.2425	1.14959
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.46261	24.3088	1.13578
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.52032	24.3736	1.12274
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.57803	24.4384	1.13178
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.63574	24.5042	1.14206
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.69345	24.5702	1.14428
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.75116	24.6363	1.14548
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.80887	24.7024	1.14884
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.86658	24.7689	1.15422
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.92429	24.8356	1.16165
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	3.982	24.9029	1.19111
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.03971	24.9731	1.21965
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.09742	25.0437	1.19166
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.15513	25.1106	1.20767
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.21284	25.1831	1.26825
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.27055	25.257	1.2727
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.32826	25.33	1.25588
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.38597	25.402	1.27845
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.44368	25.4776	1.31616
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.50139	25.5539	1.31206
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.5591	25.629	1.30296
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.61681	25.7043	1.31315
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.67452	25.7806	1.32161
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.73223	25.8568	1.31785
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.78994	25.9327	1.31292
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.84765	26.0083	1.3027
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.90536	26.083	1.28482
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	4.96307	26.1566	1.26951
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.02078	26.2296	1.27531
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.07849	26.3038	1.27268
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.1362	26.3765	1.24535
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.19391	26.4476	1.23034
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.25162	26.5185	1.22571
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.30933	26.589	1.23052
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.36704	26.6605	1.23812
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.42475	26.732	1.21937
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.48246	26.8012	1.19722
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.54017	26.8701	1.19138
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.59788	26.9387	1.18594
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.65559	27.007	1.18228
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.7133	27.0752	1.18562
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.77101	27.1439	1.18321
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.82872	27.2118	1.16494
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.88644	27.2783	1.149
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	5.94415	27.3444	1.14025
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.00186	27.4099	1.13204
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.05957	27.475	1.12586
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.11728	27.5399	1.12132
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.17499	27.6045	1.11664
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.2327	27.6688	1.11158
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.29041	27.7328	1.10612
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.34812	27.7964	1.10041
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.40583	27.8598	1.09553
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.46354	27.9229	1.09202
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.52125	27.9858	1.08995
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.57896	28.0487	1.08918
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.63667	28.1115	1.08924
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.69438	28.1744	1.08937
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.75209	28.2373	1.08903
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.8098	28.3001	1.08784
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.86751	28.3628	1.07811
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.92522	28.4245	1.07027
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	6.98293	28.4864	1.0733
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.04064	28.5484	1.07279
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.09835	28.6102	1.06722
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.15606	28.6716	1.06034
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.21377	28.7326	1.05176
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.27148	28.793	1.04225
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.32919	28.8529	1.03227
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.3869	28.9121	1.02118
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.44461	28.9707	1.00909
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.50232	29.0286	0.997065
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.56003	29.0858	0.985945
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.61774	29.1424	0.975878
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.67545	29.1984	0.967244
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.73316	29.254	0.959948
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.79087	29.3092	0.953519
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.84858	29.3641	0.94808
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.90629	29.4187	0.943646
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	7.964	29.473	0.940054
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.02171	29.5272	0.937181
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.07942	29.5812	0.935093
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.13713	29.6351	0.933792
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.19484	29.6889	0.933049
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.25255	29.7428	0.932752
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.31026	29.7966	0.932811
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.36797	29.8504	0.933137
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.42568	29.9043	0.933697
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.48339	29.9582	0.934419
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.5411	30.0122	0.935247
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.59881	30.0662	0.936226
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.65652	30.1202	0.937186
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.71423	30.1743	0.938108
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.77194	30.2285	0.939117
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.82965	30.2827	0.940107
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.88736	30.337	0.940976
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	8.94507	30.3913	0.941765
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.00278	30.4457	0.942535
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.06049	30.5001	0.943222
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.1182	30.5546	0.94375
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.17591	30.609	0.944183
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.23362	30.6635	0.944523
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.29133	30.7181	0.94472
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.34904	30.7726	0.94481
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.40675	30.8271	0.944781
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.46446	30.8816	0.944632
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.52217	30.9361	0.944383
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.57988	30.9906	0.944035
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.63759	31.0451	0.94352
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.6953	31.0995	0.942967
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.75301	31.1539	0.942386
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.81073	31.2083	0.941639
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.86844	31.2626	0.940814
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.92615	31.3169	0.939863
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	9.98386	31.3711	0.938905
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.0416	31.4253	0.937903
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.0993	31.4794	0.936769
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.157	31.5334	0.935632
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.2147	31.5874	0.934402
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.2724	31.6412	0.93313
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.3301	31.6951	0.931369
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.3878	31.7487	0.929939
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.4455	31.8024	0.929633
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.5032	31.856	0.92828
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.561	31.9095	0.926342
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.6187	31.963	0.92499
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.6764	32.0163	0.92346
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.7341	32.0695	0.922185
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.7918	32.1227	0.920193
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.8495	32.1757	0.918255
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.9072	32.2287	0.917805
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	10.9649	32.2817	0.917805
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	11.0226	32.3346	0.915866
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	11.0803	32.3874	0.912172
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	11.1381	32.4399	0.910418
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	11.1958	32.4925	0.910418
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	11.2535	32.545	0.910418
pooled_lfq_on_psm	pooled_cells_all_common	log2_psm	lfq	11.3112	32.5976	0.910418
