feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|Q7Z2W4|ZCCHV_HUMAN	psvid_62867_sp|Q7Z2W4|ZCCHV_HUMAN	-1.1638379571531385	-2.4292995030752493	0.10162358876897248	0.5736669360333192	-2.028769454974378	0.06786100524690025	1.0	0.878327357561294	1.4124010022984097	0.5166578351688897	0.7187891451384681	0.5410382152297097	-2.1511196887617365	0.059687789798431756	1.0	False	False	False	False
sp|Q8WU67|ABHD3_HUMAN	psvid_41702_sp|Q8WU67|ABHD3_HUMAN	-1.0323207542362414	-2.1641458142465577	0.09950430577407476	0.5130860091277791	-2.0119838309197626	0.06983503895989464	1.0	0.7310288393776093	1.4124010022984097	0.5166578351688897	0.7187891451384681	0.4629679138712198	-2.229788983871988	0.052484458021840166	1.0	False	False	False	False
sp|O75153|CLU_HUMAN	psvid_37447_sp|O75153|CLU_HUMAN	-0.5567463831592319	-1.1743701599184653	0.06087739360000155	0.27998507009284024	-1.9884859681075864	0.0726889328557366	1.0	0.3653472989103532	4.037416594717987	0.18590179861239758	0.43116330851824297	0.2859591586075106	-1.9469437029760837	0.08311571217809766	1.0	False	False	False	False
sp|P36956|SRBP1_HUMAN	psvid_64569_sp|P36956|SRBP1_HUMAN	-1.3304820237218404	-2.823780138526208	0.16281609108252715	0.6769512332197571	-1.9654030577560513	0.07559821574068024	1.0	1.1110916000194782	1.7633203675556102	0.5191950956472264	0.7205519382023938	0.6677095897663107	-1.9926058336042338	0.07721523282848168	1.0	False	False	False	False
sp|Q14117|DPYS_HUMAN	psvid_84271_sp|Q14117|DPYS_HUMAN	-0.47414890372016016	-1.0159985065374886	0.06770069909716825	0.24563464803870066	-1.9303013947993861	0.08023075301643885	1.0	0.24891361368894213	3.966370845944179	0.19403531900955964	0.440494402926484	0.2410895325407998	-1.9666922023664364	0.08051309159603755	1.0	False	False	False	False
sp|Q8WVM8|SCFD1_HUMAN	psvid_86181_sp|Q8WVM8|SCFD1_HUMAN	-0.6387419401058299	-1.3702917292169645	0.0928078490053047	0.33163072195086346	-1.9260638349437058	0.08080749602090291	1.0	0.48770083232240874	3.9366542250103125	0.1975995033889139	0.4445216568277792	0.3410043577680053	-1.8731195820681672	0.09356630833654635	1.0	False	False	False	False
sp|Q9BXR6|FHR5_HUMAN	psvid_81273_sp|Q9BXR6|FHR5_HUMAN	0.792481250360578	-0.11578961458277448	1.7007521153039304	0.41174302440040794	1.9246986673656756	0.08099411591213274	1.0	0.47296601837939484	0.896240625180289	0.48321363168047665	0.6951356929984798	0.3340711087081257	2.3721933136485633	0.04154589803146592	1.0	False	False	False	False
sp|Q6P4E1|GOLM2_HUMAN	psvid_73679_sp|Q6P4E1|GOLM2_HUMAN	-1.201838730514401	-2.5798574015211018	0.1761799404922999	0.6246920353609681	-1.923889952942874	0.08110485636902214	1.0	0.9946462514261908	1.7471599904374895	0.519539106644895	0.7207906122064125	0.6039528238264406	-1.989954650596644	0.07754663602111107	1.0	False	False	False	False
sp|Q9Y5J9|TIM8B_HUMAN	psvid_98593_sp|Q9Y5J9|TIM8B_HUMAN	-0.792481250360578	-1.7019014962593226	0.11693899553816656	0.4122640689577393	-1.9222661154150067	0.08132763867054237	1.0	0.45775150218737537	1.146240625180289	0.502838296173061	0.7091109195133445	0.32698827200541675	-2.423576984887856	0.038178792581990306	1.0	False	False	False	False
sp|O75521|ECI2_HUMAN	psvid_38263_sp|O75521|ECI2_HUMAN	-0.5232773510978707	-1.1283849879414873	0.08183028574574602	0.2743111753312857	-1.9076049324855557	0.08336488821952606	1.0	0.28302893749693175	3.640193902888467	0.23844101627395486	0.4883042251240049	0.25322843709088083	-2.0664241232514984	0.06851262928966141	1.0	False	False	False	False
