feature	accession	entry	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
psvid_58392_sp|Q15046|SYK_HUMAN	Q15046	SYK_HUMAN	0.19588099583890806	-0.6452123543897864	1.0369743460676024	0.37765084927564657	0.5186827891811119	0.6152293808434992	0.9999440583760631	0.604805508402103	23.17036543521172	0.165379120573549	0.4066683176417226	0.37513778809114084	0.5221574633566859	0.6129328179921556	0.9999441429887896	False	False	False	False
psvid_93173_sp|Q08257|QOR_HUMAN	Q08257	QOR_HUMAN	0.12768326900397575	-0.4210910992179683	0.6764576372259198	0.24639964893715224	0.5181958235522616	0.615556944539402	0.9999440583760631	0.31398781106221857	24.120285119565565	0.15540842956977852	0.3942187585209239	0.2460705755096238	0.5188888136646881	0.6151286968326888	0.9999441429887896	False	False	False	False
psvid_74423_sp|P51153|RAB13_HUMAN	P51153	RAB13_HUMAN	-0.19316813034176405	-1.0235984006254024	0.6372621399418743	0.37286312720407194	-0.5180671303978017	0.6156435264392857	0.9999440583760631	0.5943100871634944	23.095598837705854	0.16622615971584787	0.40770842487720055	0.3700702389851271	-0.5219769384090553	0.6130539901942026	0.9999441429887896	False	False	False	False
psvid_72482_sp|P31513|FMO3_HUMAN	P31513	FMO3_HUMAN	-0.11235276113656223	-0.595393999963185	0.37068847769006047	0.2168854789167385	-0.5180280473258149	0.615669821887242	0.9999440583760631	0.24365533951219234	30.724133221107728	0.14572975020998682	0.38174566167801677	0.22086664199974868	-0.5086904935906531	0.6220055171290498	0.9999441429887896	False	False	False	False
psvid_31111_sp|Q99653|CHP1_HUMAN	Q99653	CHP1_HUMAN	0.10135809341118929	-0.33498344793878304	0.5376996347611616	0.19591731835741716	0.5173513717979695	0.6161251857410789	0.9999440583760631	0.16763302456829712	24.831545428642407	0.14918499341039387	0.38624473253417174	0.1984941558462761	0.5106351518464156	0.6206912405982383	0.9999441429887896	False	False	False	False
psvid_71704_sp|Q86WA6|BPHL_HUMAN	Q86WA6	BPHL_HUMAN	0.20721740683132062	-0.6864530866473005	1.1008879003099419	0.4012579825331183	0.5164194006139621	0.6167526284937781	0.9999440583760631	0.6552532673979589	23.45009195083105	0.16228768669679947	0.40284945909954933	0.3997531741365999	0.5183633808008544	0.6154820555908878	0.9999441429887896	False	False	False	False
psvid_76199_sp|P22307|SCP2_HUMAN	P22307	SCP2_HUMAN	0.147001900124474	-0.48708348453775396	0.781087284786702	0.28470428872830245	0.5163318781782037	0.6168115689566864	0.9999440583760631	0.4202448156409476	26.50860319696381	0.14054734177257944	0.37489644139759376	0.28976018577245577	0.507322632102094	0.6229308075380825	0.9999441429887896	False	False	False	False
psvid_62835_sp|P20073|ANXA7_HUMAN	P20073	ANXA7_HUMAN	-0.17814534872578847	-0.9471537845338861	0.5908630870823092	0.345284728269579	-0.5159375267437329	0.6170771734616158	0.9999440583760631	0.5453755148793494	24.648364947768407	0.15066119890873253	0.38815100013877657	0.34672377827592366	-0.5137961682686208	0.6185578869200566	0.9999441429887896	False	False	False	False
psvid_40265_sp|Q9HDC9|APMAP_HUMAN	Q9HDC9	APMAP_HUMAN	-0.10641787034528516	-0.5659775168576482	0.3531417761670779	0.20634224578166088	-0.5157347684288085	0.6172137582570439	0.9999440583760631	0.22065293263270536	28.319785177319766	0.13941813054348431	0.3733873733048351	0.21348846041208785	-0.4984712997595804	0.6289348900682782	0.9999441429887896	False	False	False	False
psvid_41166_sp|P62829|RL23_HUMAN	P62829	RL23_HUMAN	0.2557530030058226	-0.8498175695129584	1.3613235755246036	0.49640110165221996	0.5152144146227216	0.6175643560330889	0.9999440583760631	0.8526565885685604	25.560401014405194	0.14433485747406127	0.3799142764809731	0.49912094011411523	0.5124068786762366	0.6194950552252669	0.9999441429887896	False	False	False	False
psvid_32785_sp|P55084|ECHB_HUMAN	P55084	ECHB_HUMAN	0.1313490256806764	-0.437904722094695	0.7006027734560478	0.25559488877454634	0.513895353347758	0.6184535484704053	0.9999440583760631	0.35234443768853624	28.911223087292008	0.14034600306878836	0.37462781940051965	0.2611893046867854	0.5028882244553939	0.6259351941729587	0.9999441429887896	False	False	False	False
psvid_60766_sp|P56937|DHB7_HUMAN	P56937	DHB7_HUMAN	0.1923992542077153	-0.6468801318649496	1.0316786402803801	0.3768363795097236	0.5105644376958324	0.6207018252256877	0.9999440583760631	0.6154387489879818	25.823633312164816	0.1430136501976728	0.3781714560852958	0.38029165347566296	0.5059255243949972	0.6238765926593381	0.9999441429887896	False	False	False	False
psvid_79320_sp|Q8NHH9|ATLA2_HUMAN	Q8NHH9	ATLA2_HUMAN	0.12472292747774727	-0.42161045919860174	0.6710563141540963	0.2453036484117534	0.5084430186231642	0.6221358642200803	0.9999440583760631	0.3193143039365117	25.028464074235785	0.14770718200823144	0.3843269207435662	0.2481187807181993	0.5026742720431197	0.626080332909509	0.9999441429887896	False	False	False	False
psvid_37319_sp|Q12983|BNIP3_HUMAN	Q12983	BNIP3_HUMAN	-0.14656286885846725	-0.7898976356893811	0.4967718979724466	0.2888572606074993	-0.5073885577611208	0.6228492773408539	0.9999440583760631	0.38419777724111237	20.865196800843435	0.19555035177306768	0.4422107549269553	0.27433513091988004	-0.5342475401055038	0.6048456749304522	0.9999441429887896	False	False	False	False
psvid_40168_sp|P51572|BAP31_HUMAN	P51572	BAP31_HUMAN	0.10598392488016639	-0.3597394401147673	0.5717072898751001	0.20910975490416894	0.506833958696651	0.6232246649143577	0.9999440583760631	0.22937928998001025	27.20208652389417	0.13929570933965668	0.37322340406203985	0.21623070661501637	0.4901428041340278	0.6346103509019803	0.9999441429887896	False	False	False	False
psvid_71806_sp|P53582|MAP11_HUMAN	P53582	MAP11_HUMAN	-0.1240502166158759	-0.6692922909962435	0.42119185776449175	0.24481364927516494	-0.5067128282395983	0.6233066686950997	0.9999440583760631	0.3000377747223878	23.268749674133893	0.16427786231390648	0.40531205547566246	0.24079134575264702	-0.5151772221220381	0.6176269844739158	0.9999441429887896	False	False	False	False
psvid_42584_sp|Q5TCH4|CP4AM_HUMAN	Q5TCH4	CP4AM_HUMAN	0.14026130662865288	-0.4771435083552452	0.757666121612551	0.2772147142313574	0.5059663121330343	0.623812169707507	0.9999440583760631	0.36121031786416563	21.368077386415788	0.1882530485891965	0.4338813761723318	0.26479831567554374	0.5296910830826979	0.6078870297595063	0.9999441429887896	False	False	False	False
psvid_48989_sp|Q9UNF0|PACN2_HUMAN	Q9UNF0	PACN2_HUMAN	-0.2962866976338736	-1.6016197499969302	1.009046354729183	0.5860944396700364	-0.5055272283434035	0.6241095895621396	0.9999440583760631	1.020807860173639	23.789303236303503	0.15870438111950372	0.39837718448664167	0.5862163843139989	-0.5054220686455116	0.6242175876173194	0.9999441429887896	False	False	False	False
psvid_59678_sp|O95140|MFN2_HUMAN	O95140	MFN2_HUMAN	-0.16733489117862899	-0.9054950497343819	0.5708252673771239	0.3314338541664001	-0.5048817104079435	0.6245469691668559	0.9999440583760631	0.512383583579972	24.06445635713352	0.15594868735911152	0.39490338990582435	0.3312791483955994	-0.5051174877411989	0.6244239281075197	0.9999441429887896	False	False	False	False
psvid_48490_sp|Q96BM9|ARL8A_HUMAN	Q96BM9	ARL8A_HUMAN	0.11960399072417527	-0.4095881277566912	0.6487961092050417	0.23760722031619716	0.5033685027122138	0.6255728630452247	0.9999440583760631	0.27730344009754465	23.070749362464532	0.16650962376493905	0.4080559076461693	0.23246932177740612	0.5144936536559366	0.618087656736106	0.9999441429887896	False	False	False	False
psvid_62779_sp|Q9NZ43|USE1_HUMAN	Q9NZ43	USE1_HUMAN	0.1061254634450135	-0.36346689133203697	0.5757178182220639	0.21084693101744809	0.5033294197496826	0.6255993708351314	0.9999440583760631	0.1982287011754881	23.40781260363584	0.16274709790436717	0.4034192582219733	0.20678198085512595	0.5132239424641469	0.6189438045865717	0.9999441429887896	False	False	False	False
psvid_42928_sp|Q9NVH1|DJC11_HUMAN	Q9NVH1	DJC11_HUMAN	-0.13905969647829863	-0.7555994049319485	0.4774800119753513	0.2768262814661081	-0.502335601019601	0.6262736104118997	0.9999440583760631	0.3919800091927132	24.412517501168495	0.152696034352078	0.3907633994530168	0.2776189332725399	-0.500901342855399	0.6272836775175895	0.9999441429887896	False	False	False	False
psvid_32694_sp|Q8NBJ7|SUMF2_HUMAN	Q8NBJ7	SUMF2_HUMAN	-0.10731564466122734	-0.5837926080319851	0.3691613187095304	0.21393811974416554	-0.501620023535586	0.626759305577799	0.9999440583760631	0.23981562095008985	26.018800308563826	0.14217354601362991	0.37705907496522334	0.21960199487432777	-0.4886824672182106	0.6356080772483943	0.9999441429887896	False	False	False	False
psvid_24311_sp|O43264|ZW10_HUMAN	O43264	ZW10_HUMAN	0.15679876533870019	-0.5398331671937145	0.8534306978711149	0.3127876838901039	0.501294563099839	0.6269802723598898	0.9999440583760631	0.46358121335866587	23.023672860529096	0.16704929469566257	0.4087166435266156	0.30895628365879546	0.5075111711010394	0.6228032293038368	0.9999441429887896	False	False	False	False
psvid_160990_sp|P16662|UD2B7_HUMAN	P16662	UD2B7_HUMAN	-0.15621557159425237	-0.8512285675280448	0.53879742433954	0.3120607814823903	-0.5005934127709915	0.6274564399068524	0.9999440583760631	0.4804835820882404	29.228510706297598	0.14104448008081175	0.3755588902965975	0.31661031763254205	-0.4934001290998867	0.6323876577969646	0.9999441429887896	False	False	False	False
