feature	accession	entry	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
psvid_75281_sp|Q9NRG9|AAAS_HUMAN	Q9NRG9	AAAS_HUMAN	-0.009811972287483428	-0.35852966839575284	0.338905723820786	0.15049838673149613	-0.0651965280198581	0.9496603359918301	0.9992411296806205	0.2559581841047982	23.43493361169554	0.03262801946590232	0.18063227692165737	0.1452169011507416	-0.06756770189785392	0.9483226313194171	0.9996451897704158	False	False	False	False
psvid_41325_sp|O14672|ADA10_HUMAN	O14672	ADA10_HUMAN	0.009717086045552215	-0.339197817559161	0.35863198965026544	0.15058349686613332	0.06452955501618196	0.9501745104066753	0.9992411296806205	0.16418268401976688	21.862477792687173	0.056881299585325625	0.23849800750808303	0.10704923054139433	0.09077212415641571	0.9306248348285028	0.9996451897704158	False	False	False	False
psvid_55812_sp|P62316|SMD2_HUMAN	P62316	SMD2_HUMAN	0.008927013315619625	-0.3138606725200022	0.33171469915124147	0.13930760187166222	0.06408130780862682	0.9505200815292821	0.9992411296806205	0.19227618966908544	22.88850036121277	0.03996852468297266	0.19992129622171986	0.11815312567448029	0.07555460987307386	0.9422268798282248	0.9996451897704158	False	False	False	False
psvid_46235_sp|P61160|ARP2_HUMAN	P61160	ARP2_HUMAN	0.0073295987540609175	-0.2635519477132904	0.2782111452214122	0.11690612834862218	0.06269644592286511	0.9515877955429204	0.9992411296806205	0.1507179216255209	23.632596962303474	0.030228931245604045	0.17386469234897592	0.1019841128837131	0.07187000550192026	0.9450385307494741	0.9996451897704158	False	False	False	False
psvid_28702_sp|P49458|SRP09_HUMAN	P49458	SRP09_HUMAN	0.007295678700461217	-0.26321471372693217	0.2778060711278546	0.11674594696159789	0.062491922763374716	0.9517454896743218	0.9992411296806205	0.14664940614366404	23.57907960109138	0.03086552938124485	0.1756858827033204	0.10049204616085929	0.07259956363892624	0.9444817486194357	0.9996451897704158	False	False	False	False
psvid_55832_sp|Q92900|RENT1_HUMAN	Q92900	RENT1_HUMAN	0.006359956426531532	-0.23095288802008507	0.24367280087314813	0.10241866311478921	0.06209763175099634	0.9520495075160779	0.9992411296806205	0.10857178206142101	23.94273269750016	0.026740614583121426	0.16352557776421836	0.08758956776478581	0.0726108895023965	0.9444731052487885	0.9996451897704158	False	False	False	False
psvid_27335_sp|Q8TF72|SHRM3_HUMAN	Q8TF72	SHRM3_HUMAN	0.014003458698285343	-0.5138689852216551	0.5418759026182258	0.22781737805843252	0.061467912665967114	0.9525350694179778	0.9992411296806205	0.49519294759216315	25.424445473792765	0.015157930895263488	0.12311754909542136	0.256828520218823	0.05452454690917549	0.9582854430389312	0.9996451897704158	False	False	False	False
psvid_50381_sp|P50579|MAP2_HUMAN	P50579	MAP2_HUMAN	-0.0060015709686345176	-0.23561228252937128	0.22360914059210224	0.09909460303222711	-0.06056405480208355	0.9532320504226366	0.9992411296806205	0.115965866069454	24.2633128471369	0.02352046611198152	0.15336383573705217	0.08992502757574071	-0.06673971785640659	0.9489547907130187	0.9996451897704158	False	False	False	False
psvid_72529_sp|O60256|KPRB_HUMAN	O60256	KPRB_HUMAN	0.008668108960204535	-0.32728388824260324	0.3446201061630123	0.14498901020081525	0.0597845929715561	0.9538331419975047	0.9992411296806205	0.2511005511911764	23.749296079819374	0.02887516360343926	0.16992693607382928	0.14308350937917733	0.06058076851633322	0.9536583449130036	0.9996451897704158	False	False	False	False
psvid_13934_sp|Q14240|IF4A2_HUMAN	Q14240	IF4A2_HUMAN	0.010802603536821387	-0.4080854440737085	0.4296906511473513	0.1807822662573387	0.05975477440604805	0.9538561375810058	0.9992411296806205	0.3013777692024256	22.28394054523787	0.049402663569437004	0.22226709961088933	0.16555680390655722	0.06525013337971021	0.9500921790942778	0.9996451897704158	False	False	False	False
