feature	accession	entry	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
psvid_25963_sp|P52272|HNRPM_HUMAN	P52272	HNRPM_HUMAN	0.02301094032683615	-1.3200738492438595	1.3660957298975318	0.5897612707752686	0.03901738121356663	0.9697649002925119	0.9999394394164971	1.0698146259391883	26.554875870242146	0.07611651799031602	0.2758922216923051	0.595639850379393	0.03863230492751504	0.9700749400915896	0.9999395271090271	False	False	False	False
psvid_58179_sp|Q14032|BAAT_HUMAN	Q14032	BAAT_HUMAN	0.006944237244065121	-0.3996203295554383	0.41350880404356855	0.17852635770263908	0.038897546185486694	0.9698577097580935	0.9999394394164971	0.20178360158166292	23.828832831244178	0.09552448771899433	0.30907036046666514	0.17431255872644938	0.039837848143591245	0.9691416549927274	0.9999395271090271	False	False	False	False
psvid_35221_sp|Q5BJD5|TM41B_HUMAN	Q5BJD5	TM41B_HUMAN	0.009851138518428115	-0.5708105660426271	0.5905128430794834	0.2549740622719159	0.03863584566465594	0.9700603924521399	0.9999394394164971	0.38028370500275227	22.510153544049864	0.10988363675169795	0.331487008420689	0.24682122385473615	0.039912039834248174	0.9690842202654324	0.9999395271090271	False	False	False	False
psvid_53264_sp|Q15436|SC23A_HUMAN	Q15436	SC23A_HUMAN	-0.012436909723003708	-0.7584377596425085	0.7335639401965011	0.3275760493040707	-0.03796648060633766	0.9705788149070993	0.9999394394164971	0.5644282559216564	27.493326881847715	0.0711179946441806	0.2666795729788478	0.3347363990024222	-0.03715433923549412	0.9712191902885572	0.9999395271090271	False	False	False	False
psvid_52725_sp|Q9Y5Y5|PEX16_HUMAN	Q9Y5Y5	PEX16_HUMAN	0.009997967515855244	-0.5934644099692159	0.6134603450009264	0.264986054025986	0.037730164904734145	0.970761844666107	0.9999394394164971	0.3807880773494776	20.89120828189609	0.13413556863970408	0.3662452301937925	0.2470496583985046	0.040469465048714924	0.968652701423042	0.9999395271090271	False	False	False	False
psvid_71252_sp|P05165|PCCA_HUMAN	P05165	PCCA_HUMAN	-0.019165430514830994	-1.2123035467720642	1.1739726857424022	0.5239182642215734	-0.036580955129148975	0.9716519491828782	0.9999394394164971	0.9407404061826762	25.11236724248769	0.08522131429889829	0.2919268988957652	0.5277469322031202	-0.03631556972737564	0.9718686022476938	0.9999395271090271	False	False	False	False
psvid_31401_sp|Q8NC51|SERB1_HUMAN	Q8NC51	SERB1_HUMAN	0.01114923463555062	-0.6852571234371005	0.7075555927082018	0.30579863751132513	0.03645939931677332	0.9717461010185717	0.9999394394164971	0.5111079324225863	25.20011865897534	0.08460781086442878	0.290874218287611	0.3085351639905341	0.03613602576558398	0.9720076159081247	0.9999395271090271	False	False	False	False
psvid_87167_sp|O15488|GLYG2_HUMAN	O15488	GLYG2_HUMAN	0.018716471661544	-1.191900852088866	1.229333795411954	0.5315935500288199	0.035208236933140555	0.9727152236640794	0.9999394394164971	0.9557542000996051	25.21742040237173	0.08448792069367411	0.29066805929388617	0.5356166397979722	0.034943783054618344	0.9729307467616596	0.9999395271090271	False	False	False	False
psvid_66353_sp|Q9Y696|CLIC4_HUMAN	Q9Y696	CLIC4_HUMAN	-0.010549263962829514	-0.7062017424113662	0.6851032144857072	0.30546760181753885	-0.03453480467342908	0.9732368691912451	0.9999394394164971	0.49789039390685924	23.177596258294756	0.10205138229043156	0.31945482042134155	0.3021164827264027	-0.03491786964957801	0.9729508115007678	0.9999395271090271	False	False	False	False
psvid_43424_sp|O75911|DHRS3_HUMAN	O75911	DHRS3_HUMAN	-0.006195893824179066	-0.4148949878706339	0.40250320022227576	0.1794636488635857	-0.0345245060122939	0.9732448467148413	0.9999394394164971	0.22319412821612372	25.206512608664564	0.08456346435899512	0.2907979786019757	0.18182149352007348	-0.034076795345953016	0.9736020659254198	0.9999395271090271	False	False	False	False
psvid_88138_sp|P21695|GPDA_HUMAN	P21695	GPDA_HUMAN	0.007787742405838571	-0.5061171075287967	0.5216925923404738	0.2256604941910639	0.03451088075365459	0.9732554010840897	0.9999394394164971	0.3372829454822408	25.086899024856365	0.0854011148832142	0.2922346914437336	0.22771076150607028	0.03420015090341247	0.9735065488464136	0.9999395271090271	False	False	False	False
psvid_99175_sp|O75348|VATG1_HUMAN	O75348	VATG1_HUMAN	0.00942221932354137	-0.6136986460917685	0.6325430847388512	0.27361828254445786	0.0344356350603525	0.9733136878447743	0.9999394394164971	0.4130370918576608	21.707753876826615	0.12093533228601852	0.34775757689232095	0.2618346328957712	0.035985382144966604	0.9721242539757634	0.9999395271090271	False	False	False	False
psvid_28702_sp|P49458|SRP09_HUMAN	P49458	SRP09_HUMAN	0.007295678700461217	-0.4864267149514568	0.5010180723523792	0.2167981861989778	0.03365193606262567	0.9739207661048733	0.9999394394164971	0.30195600236243453	23.57907960109138	0.09790259946602817	0.31289391088039437	0.21263879083857448	0.03431019651536562	0.973421338347947	0.9999395271090271	False	False	False	False
psvid_55812_sp|P62316|SMD2_HUMAN	P62316	SMD2_HUMAN	0.008927013315619625	-0.6153601609359312	0.6332141875671704	0.2741304198173382	0.03256484020112754	0.9747628947498743	0.9999394394164971	0.42766511573188676	22.88850036121277	0.10529743585566506	0.32449566384724626	0.2686478946865011	0.03322941847743498	0.9742582215966585	0.9999395271090271	False	False	False	False
psvid_371851_sp|P02774|VTDB_HUMAN	P02774	VTDB_HUMAN	0.006443716780046849	-0.44700179262365236	0.45988922618374606	0.19911222428387743	0.03236223593615197	0.9749198476878166	0.9999394394164971	0.2876022390598923	26.833593998534266	0.074566017818653	0.27306778978607676	0.20670793246294117	0.031173050319208653	0.9758506293428708	0.9999395271090271	False	False	False	False
psvid_59069_sp|P31153|METK2_HUMAN	P31153	METK2_HUMAN	0.010859584138945166	-0.7591750272202732	0.7808941954981635	0.3381295019217016	0.032116641929280244	0.9751101053446549	0.9999394394164971	0.5672219951393637	23.35201085704447	0.10019846137290304	0.3165414054636503	0.3361214504169755	0.032308512668481316	0.9749713368758155	0.9999395271090271	False	False	False	False
psvid_91368_sp|P19652|A1AG2_HUMAN	P19652	A1AG2_HUMAN	-0.0069484431752151465	-0.5013031527896534	0.4874062664392231	0.21707584213588005	-0.032009288121824825	0.9751932711086653	0.9999394394164971	0.30842608266005617	24.108776028658436	0.09302540450148279	0.30500066311646407	0.21535070941876133	-0.03226570831351902	0.975004483561458	0.9999395271090271	False	False	False	False
psvid_35479_sp|Q12797|ASPH_HUMAN	Q12797	ASPH_HUMAN	-0.007615340382874258	-0.5528857252780616	0.537655044512313	0.23943339810638115	-0.0318056730727713	0.9753510102281939	0.9999394394164971	0.37815021201782845	26.657094113361147	0.07554097184126693	0.2748471790673263	0.24585596270877125	-0.030974804511432624	0.9760041528263355	0.9999395271090271	False	False	False	False
psvid_29719_sp|P08670|VIME_HUMAN	P08670	VIME_HUMAN	0.028456621752317446	-2.0375279604255643	2.094441203930199	0.9071934266911041	0.03136775566828133	0.9756902655562123	0.9999394394164971	1.6651329834292752	24.351405227870096	0.0909864609042565	0.3016396209125328	0.9128543037968778	0.031173235021138074	0.9758504863083919	0.9999395271090271	False	False	False	False
psvid_43496_sp|Q9Y4W6|AFG32_HUMAN	Q9Y4W6	AFG32_HUMAN	-0.007822847112933573	-0.5791581556202584	0.5635124613943913	0.2508787533002763	-0.031181784069097402	0.9758343396349201	0.9999394394164971	0.39726714435142546	25.619048670105713	0.08179587893853663	0.2859997883540067	0.25456197279776477	-0.030730619451745007	0.9761932535608795	0.9999395271090271	False	False	False	False
psvid_90832_sp|P34896|GLYC_HUMAN	P34896	GLYC_HUMAN	-0.004529149082474149	-0.3414634133989432	0.3324051152339949	0.14795103141219182	-0.03061248738345008	0.9762753853061823	0.9999394394164971	0.1400422572693985	26.37761578356817	0.07713426246093347	0.27773055730497764	0.15550623497030341	-0.029125192847341892	0.9774365599676268	0.9999395271090271	False	False	False	False
psvid_44486_sp|O95810|CAVN2_HUMAN	O95810	CAVN2_HUMAN	0.011232946136593647	-0.8256850242686834	0.8481509165418707	0.3674986192931599	0.03056595466453422	0.9763114355271995	0.9999394394164971	0.6213009456673316	22.489862859626733	0.11014064885135752	0.33187444742154754	0.3631359582528005	0.030933169468096922	0.9760363955432898	0.9999395271090271	False	False	False	False
psvid_42951_sp|O00748|EST2_HUMAN	O00748	EST2_HUMAN	-0.0040654900665044735	-0.3090681507285644	0.30093717059555547	0.1339295613640231	-0.030355434790489563	0.9764745319757641	0.9999394394164971	0.12135676052846084	28.799947686681143	0.06506079660228892	0.25507017975900065	0.15082001470721595	-0.026955905516895303	0.9791166451459357	0.9999395271090271	False	False	False	False
psvid_48062_sp|P11216|PYGB_HUMAN	P11216	PYGB_HUMAN	-0.02021983435960184	-1.5819993121755154	1.5415596434563117	0.6857921827868084	-0.02948390907203963	0.9771497429796641	0.9999394394164971	1.251133647727357	26.163228426277588	0.07839984432188077	0.2799997220032205	0.6917145467361163	-0.029231471934499518	0.9773542511555439	0.9999395271090271	False	False	False	False
psvid_74835_sp|Q6NUK4|REEP3_HUMAN	Q6NUK4	REEP3_HUMAN	0.006227441154768698	-0.479686475582282	0.4921413578918194	0.21336940991925873	0.029186194764869194	0.977380400392845	0.9999394394164971	0.2735304869547135	22.235560097038558	0.11345909191303886	0.33683689214965584	0.20101618417307368	0.0309797998623181	0.9760002843650141	0.9999395271090271	False	False	False	False
psvid_18407_sp|Q9H0U4|RAB1B_HUMAN	Q9H0U4	RAB1B_HUMAN	-0.007171901324259267	-0.5803091380140091	0.5659653353654905	0.2516699970571596	-0.02849724404228596	0.9779141810324117	0.9999394394164971	0.3761379789149167	22.807812836397723	0.1062429938957527	0.32594937320963313	0.24494708246893548	-0.029279390682960336	0.9773171401354791	0.9999395271090271	False	False	False	False
psvid_37945_sp|P18085|ARF4_HUMAN	P18085	ARF4_HUMAN	-0.0068213639475454	-0.5556377699632911	0.5419950420682003	0.24099048961578978	-0.028305531717955655	0.9780627167185717	0.9999394394164971	0.3753300603743247	25.582374041953784	0.08203483750201003	0.2864172437232263	0.24458258259154533	-0.027889818953041014	0.9783933272092044	0.9999395271090271	False	False	False	False
psvid_98278_sp|Q9BVC6|TM109_HUMAN	Q9BVC6	TM109_HUMAN	-0.0046469108237428	-0.37961961197528205	0.37032579032779644	0.1646540698356457	-0.02822226519138732	0.9781272305910098	0.9999394394164971	0.15986832897056666	24.021858377076192	0.09378368513926041	0.3062412205096832	0.16102710246340096	-0.028857942251050397	0.9776435358944942	0.9999395271090271	False	False	False	False
psvid_29057_sp|P55735|SEC13_HUMAN	P55735	SEC13_HUMAN	-0.005731007611456285	-0.4695351521437321	0.4580731369208195	0.2036607992244658	-0.02813996426057341	0.9781909964980721	0.9999394394164971	0.2784850002169043	24.42235570008915	0.09041059099495066	0.30068353961424404	0.20300569216790257	-0.02823077299091823	0.9781292627926566	0.9999395271090271	False	False	False	False
psvid_79221_sp|Q9Y2R0|COA3_HUMAN	Q9Y2R0	COA3_HUMAN	0.004878111510121741	-0.39908342264049007	0.40883964566073355	0.1773833413757469	0.027500392496207147	0.9786865356426766	0.9999394394164971	0.20375656597748315	24.171965773204256	0.09248360584743433	0.3041111734998146	0.1749857754907155	0.027877188854019547	0.9784031091088355	0.9999395271090271	False	False	False	False
psvid_82331_sp|O43657|TSN6_HUMAN	O43657	TSN6_HUMAN	0.005762094008785468	-0.4731907492142744	0.48471493723184533	0.21031273651081103	0.02739774159369216	0.9787660703037196	0.9999394394164971	0.2750346141026644	22.815232047661596	0.10615532089234755	0.325814856770448	0.20161846618161644	0.028579197718898504	0.97785941535945	0.9999395271090271	False	False	False	False
psvid_27199_sp|Q08379|GOGA2_HUMAN	Q08379	GOGA2_HUMAN	-0.00965597449412492	-0.8205013826472276	0.8011894336589778	0.35604990989996915	-0.027119721773943794	0.9789814833199001	0.9999394394164971	0.5958329170690237	22.233240228758238	0.11349020073063157	0.33688306685054914	0.3503675765369235	-0.027559554995258882	0.9786491149750993	0.9999395271090271	False	False	False	False
psvid_84326_sp|O14828|SCAM3_HUMAN	O14828	SCAM3_HUMAN	0.004095055724091523	-0.3504374711735917	0.35862758262177474	0.1556785954378787	0.026304552097051747	0.9796130967222013	0.9999394394164971	0.1297099824300038	24.211282676224595	0.09215041015832415	0.30356286030791735	0.15284975261492428	0.02679137946927682	0.9792440730468721	0.9999395271090271	False	False	False	False
psvid_55832_sp|Q92900|RENT1_HUMAN	Q92900	RENT1_HUMAN	0.006359956426531532	-0.5551324847527161	0.5678523976057792	0.2465566568931428	0.025795111381997388	0.9800078315511372	0.9999394394164971	0.3757794082283645	23.94273269750016	0.09448757026939988	0.30738830535562	0.24478528027043941	0.025981776434861752	0.9798711318564878	0.9999395271090271	False	False	False	False
psvid_50975_sp|Q3LXA3|TKFC_HUMAN	Q3LXA3	TKFC_HUMAN	0.00529251256800034	-0.46764245230321055	0.47822747743921123	0.207670229044628	0.025485177111558864	0.9802479837299192	0.9999394394164971	0.30777339038382917	26.834181088171395	0.07456281378006477	0.273061922977307	0.21507609154324842	0.02460762853753133	0.9809354789833244	0.9999395271090271	False	False	False	False
psvid_54161_sp|P61981|1433G_HUMAN	P61981	1433G_HUMAN	0.0041490817359646215	-0.3681444429408313	0.37644260641276056	0.16347761803256863	0.025380121058150146	0.9803293867621161	0.9999394394164971	0.1565320202270951	24.065277843341985	0.09340297102043509	0.3056189964979845	0.160060879288644	0.02592189768295863	0.9799175101132209	0.9999395271090271	False	False	False	False
psvid_97380_sp|P62888|RL30_HUMAN	P62888	RL30_HUMAN	0.008436183245577489	-0.7495807574429046	0.7664531239340596	0.332852428737962	0.025345115484252247	0.9803565110012585	0.9999394394164971	0.5738164849207067	27.13429057608564	0.07295751090512036	0.2701064806796023	0.33939518715989536	0.024856519964742595	0.9807426969221165	0.9999395271090271	False	False	False	False
psvid_30308_sp|Q7Z401|MYCPP_HUMAN	Q7Z401	MYCPP_HUMAN	-0.0055217489278698295	-0.5051087459003607	0.4940652480446211	0.21937338914505503	-0.025170550308719144	0.9804917740764356	0.9999394394164971	0.29502543089427263	22.58382558057063	0.10896001719063914	0.33009092261169365	0.20976003066906881	-0.0263241233816432	0.9796059733313067	0.9999395271090271	False	False	False	False
psvid_62858_sp|O00124|UBXN8_HUMAN	O00124	UBXN8_HUMAN	-0.009541001492673118	-0.8904393143689123	0.8713573113835661	0.38681080484258973	-0.024665809158448328	0.9808828800827001	0.9999394394164971	0.663424192986398	22.93195300072456	0.10479543317490325	0.32372122756301175	0.38441202310415	-0.02481972706167971	0.9807711952555301	0.9999395271090271	False	False	False	False
psvid_29541_sp|Q9UL12|SARDH_HUMAN	Q9UL12	SARDH_HUMAN	-0.01315407683862535	-1.244258043814004	1.2179498901367534	0.5405894293925785	-0.02433284138279515	0.9811408879778569	0.9999394394164971	0.9724439441183659	25.004718945227086	0.08598682558544914	0.2932351029216133	0.544374128893631	-0.02416367005786863	0.9812793560100608	0.9999395271090271	False	False	False	False
psvid_44389_sp|P25325|THTM_HUMAN	P25325	THTM_HUMAN	0.0059746572868597525	-0.5603236714467996	0.5722729860205191	0.2486669677039732	0.02402674284415738	0.9813780776728049	0.9999394394164971	0.382196513313143	24.14086668319107	0.09274927486481899	0.30454765614730805	0.24768803386231864	0.02412170339315165	0.9813118623541212	0.9999395271090271	False	False	False	False
psvid_44118_sp|P05362|ICAM1_HUMAN	P05362	ICAM1_HUMAN	0.0034777320427785696	-0.33248466720525083	0.33944013129080797	0.14752427624212675	0.023573964444134485	0.9817289302492136	0.9999394394164971	0.09765345819546456	24.418672586468873	0.0904402688984982	0.3007328862936313	0.14567418577624586	0.02387335837332451	0.9815042250355867	0.9999395271090271	False	False	False	False
psvid_37592_sp|Q02252|MMSA_HUMAN	Q02252	MMSA_HUMAN	0.0032703088380028333	-0.32130383902433485	0.3278444567003405	0.1425235870367337	0.022945737656462094	0.9822157425910772	0.9999394394164971	0.10599613189632828	25.712847551191842	0.0811907194916719	0.28493985241041997	0.14737807764472702	0.022189927364138343	0.9828082072157737	0.9999395271090271	False	False	False	False
psvid_64855_sp|Q16881|TRXR1_HUMAN	Q16881	TRXR1_HUMAN	-0.006506897167185777	-0.6569809462555677	0.6439671519211961	0.2856293249507505	-0.02278091427869924	0.9823434653756692	0.9999394394164971	0.43848832291996886	21.57138149002232	0.12299953360068751	0.3507128934052575	0.2737277221461724	-0.023771421893873983	0.9815831831976946	0.9999395271090271	False	False	False	False
psvid_41467_sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	-0.0030712804209622746	-0.3113231973936508	0.3051806365517262	0.13535634063046342	-0.02269033284038893	0.9824136577918754	0.9999394394164971	0.09190700586485957	26.654022714770733	0.07555814725627315	0.27487842268223445	0.14457117285408813	-0.02124407210877397	0.9835408888906997	0.9999395271090271	False	False	False	False
psvid_70920_sp|P31327|CPSM_HUMAN	P31327	CPSM_HUMAN	0.008202914462121846	-0.8323845259999146	0.8487903549241583	0.369109918401415	0.02222350051618228	0.982775413129126	0.9999394394164971	0.6542477671889249	30.64489279941045	0.057787953354409914	0.24039125057790667	0.3797616574969618	0.02160016499872021	0.9832650490121041	0.9999395271090271	False	False	False	False
psvid_39422_sp|Q8N3C0|ASCC3_HUMAN	Q8N3C0	ASCC3_HUMAN	0.00453259122340377	-0.4651882067755679	0.4742533892223754	0.20625885788342121	0.02197525609283466	0.9829677831500349	0.9999394394164971	0.2705045487943828	23.22619188348046	0.10152722543648218	0.3186333715047471	0.19980912072727844	0.022684606222707678	0.9824250241620314	0.9999395271090271	False	False	False	False
