feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|P12694|ODBA_HUMAN	psvid_47964_sp|P12694|ODBA_HUMAN	-0.3950241863873354	-0.7099083904842658	-0.08013998229040492	0.13825022132423204	-2.857313229617932	0.01969983269262245	1.0	0.08730159529591412	4.613894651351941	0.08055028647242286	0.2838138236105191	0.15396306148940808	-2.5657075311828037	0.03533796387479769	1.0	False	False	False	False
sp|O75083|WDR1_HUMAN	psvid_95037_sp|O75083|WDR1_HUMAN	-1.1229632740824185	-2.0410561335660784	-0.20487041459875843	0.4030895782271168	-2.78589012154935	0.022082000389971726	1.0	0.5655529429784446	1.5614816370412092	0.33203233328219867	0.576222468567652	0.3583953747516334	-3.1333085000347105	0.015255035171423034	1.0	False	False	False	False
sp|Q13418|ILK_HUMAN	psvid_43230_sp|Q13418|ILK_HUMAN	-0.9694360624872509	-1.776080299190519	-0.16279182578398288	0.354157950139075	-2.7372986039324014	0.023869284359136576	1.0	0.44924751305690563	1.961440680145755	0.3186639123070395	0.5645032438410248	0.29808229716580953	-3.2522429936454698	0.012849324606881277	1.0	False	False	False	False
sp|P36956|SRBP1_HUMAN	psvid_64569_sp|P36956|SRBP1_HUMAN	-1.3304820237218404	-2.438071881116948	-0.22289216632673248	0.48628842262983796	-2.7359936239621345	0.02391926862976796	1.0	0.7604361946072644	1.7633203675556102	0.3273163308085304	0.5721156620898701	0.4638280965131433	-2.868480874107934	0.022488117787098996	1.0	False	False	False	False
sp|O75521|ECI2_HUMAN	psvid_38263_sp|O75521|ECI2_HUMAN	-0.5232773510978707	-0.9593141177367728	-0.08724058445896854	0.19144237376471934	-2.7333413225484398	0.02402118798734856	1.0	0.15073777849179598	3.640193902888467	0.14324672426578938	0.3784794898878794	0.16961807518664157	-3.0850329513648544	0.016363655541776188	1.0	False	False	False	False
sp|O14561|ACPM_HUMAN	psvid_87262_sp|O14561|ACPM_HUMAN	1.500938033715277	0.23973501899323768	2.762141048437316	0.553732431323983	2.7105835757651224	0.024914084208876024	1.0	0.918359863211739	2.2929502672182167	0.2949645911689374	0.5431064271106884	0.551431107606427	2.721895832519013	0.027962610628863994	1.0	False	False	False	False
sp|P06756|ITAV_HUMAN	psvid_73598_sp|P06756|ITAV_HUMAN	-0.8055981053341119	-1.484133196779734	-0.12706301388848984	0.29791150317511184	-2.7041523967625474	0.025172482679448174	1.0	0.34330819965423137	2.6295217015691854	0.2599830745710676	0.5098853543406279	0.24634577270870647	-3.2701925284778395	0.012522731769098362	1.0	False	False	False	False
sp|Q9H0U3|MAGT1_HUMAN	psvid_56110_sp|Q9H0U3|MAGT1_HUMAN	-0.537062739645986	-0.9995002576425871	-0.07462522164938495	0.20303364976662497	-2.6451907861741515	0.02767226155193666	1.0	0.1592507487411403	3.458191279079137	0.16138906106348877	0.40173257406325513	0.17220791238058822	-3.1186879407669155	0.01558215908752264	1.0	False	False	False	False
sp|P49257|LMAN1_HUMAN	psvid_37424_sp|P49257|LMAN1_HUMAN	-0.27773663380455904	-0.5200292291987779	-0.035444038410340134	0.10637880370830548	-2.6108268200319578	0.029243887973043562	1.0	0.08735751837703808	6.783220675948833	0.04337896845674559	0.20827618312410467	0.15397370222389034	-1.8037926593510578	0.11166418281207861	1.0	False	False	False	False
sp|Q9Y282|ERGI3_HUMAN	psvid_49848_sp|Q9Y282|ERGI3_HUMAN	-0.5500915287516126	-1.033394406640792	-0.06678865086243307	0.21219460666959727	-2.5923916605861046	0.030123939637624608	1.0	0.1681676459998607	3.328625544575998	0.1754803039611815	0.4189036929428786	0.1750285179503851	-3.1428680034161385	0.015045080311117733	1.0	False	False	False	False
sp|Q8WU67|ABHD3_HUMAN	psvid_41702_sp|Q8WU67|ABHD3_HUMAN	-1.0323207542362414	-1.9459453150163726	-0.11869619345611004	0.40112776726083704	-2.573545983329958	0.0310512645050607	1.0	0.5600623643580973	1.4124010022984097	0.33306001403757085	0.5771135191949421	0.3554911533382858	-2.903928113378067	0.021340456762239154	1.0	False	False	False	False
sp|Q5UCC4|EMC10_HUMAN	psvid_107450_sp|Q5UCC4|EMC10_HUMAN	-0.75	-1.4144242757892007	-0.08557572421079918	0.2917161356013063	-2.570992511106888	0.031179109153232642	1.0	0.27386127875258304	0.375	0.30184657378938573	0.5494056550395033	0.21519274289020865	-3.4852476432379045	0.009229423882088453	1.0	False	False	False	False
sp|Q02325|PLGB_HUMAN	psvid_44984_sp|Q02325|PLGB_HUMAN	-1.244319980874979	-2.353242702202634	-0.13539725954732384	0.4868736178580273	-2.555735072171899	0.0319541457371825	1.0	0.7599599167902726	1.6221599904374895	0.3310318563397013	0.575353679348365	0.46356615549622465	-2.6842338814467506	0.029581494401730014	1.0	False	False	False	False
sp|Q86VP6|CAND1_HUMAN	psvid_33136_sp|Q86VP6|CAND1_HUMAN	-0.6676730936867602	-1.2665713768987419	-0.06877481047477862	0.26294688373530317	-2.5391937877418496	0.032816357570255236	1.0	0.25177151658255537	2.77999525823276	0.24185400408180724	0.49178654320935544	0.20594359808131182	-3.242019173730983	0.013039381577576342	1.0	False	False	False	False
sp|P62826|RAN_HUMAN	psvid_87118_sp|P62826|RAN_HUMAN	-0.8729632740824185	-1.6585390710878225	-0.08738747707701433	0.34490783084668486	-2.531004506158806	0.033251855994284575	1.0	0.42259498028559345	1.9364816370412092	0.319980608073361	0.5656682844860237	0.28470661178196993	-3.0661854623556795	0.016819286004162836	1.0	False	False	False	False
sp|Q15800|MSMO1_HUMAN	psvid_105695_sp|Q15800|MSMO1_HUMAN	-0.8098664836738476	-1.5423221349930618	-0.07741083235463342	0.3215853783313134	-2.51835605174649	0.0339359454561821	1.0	0.44658106509774326	2.9797352464337434	0.21706750600553573	0.4659050396867754	0.2967351186336187	-2.7292572830713593	0.02765706068912006	1.0	False	False	False	False
