feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|P54707|AT12A_HUMAN	psvid_41279_sp|P54707|AT12A_HUMAN	0.7394648205188559	-0.14221427819847277	1.6211439192361845	0.39523372421783004	1.870955779348691	0.09112376344098322	1.0	0.39457510181849836	-15.826169353515102	0.5527146510341726	0.7434478132553572	0.2891186814941855	2.5576514692763888	0.031977132506328096	1.0	False	False	False	False
sp|P11279|LAMP1_HUMAN	psvid_34906_sp|P11279|LAMP1_HUMAN	0.40018129390428303	-0.07933910780768655	0.8797016956162527	0.2149564784769994	1.8616851966483203	0.09251865762601641	1.0	0.06302417490510077	-12.593240392087804	0.22800790185823427	0.47750172969135335	0.1746443663228651	2.2914068305213338	0.049048218970167874	1.0	False	False	False	False
sp|P36956|SRBP1_HUMAN	psvid_64569_sp|P36956|SRBP1_HUMAN	-1.2493739930092587	-2.7630512897555537	0.26430330373703637	0.6785420184365968	-1.841262529162003	0.09566164291206121	1.0	1.0808440677554956	-15.931955895132322	0.5415520445853618	0.7359021977038537	0.6617367497822358	-1.8880226818601238	0.09325449433020565	1.0	False	False	False	False
sp|O00442|RTCA_HUMAN	psvid_43288_sp|O00442|RTCA_HUMAN	0.8308220803774589	-0.1764506550742606	1.8380948158291783	0.4515340730145855	1.83999864025903	0.0958593610542017	1.0	0.5372520343650007	-15.172295412315925	0.5904081866367885	0.7683802357145767	0.3607097773256093	2.3032979214962714	0.04812076131904209	1.0	False	False	False	False
sp|P07148|FABPL_HUMAN	psvid_73804_sp|P07148|FABPL_HUMAN	-0.7880006050468795	-1.7462624352076763	0.1702612251139174	0.42956376357479115	-1.8344205723713962	0.09673649335008626	1.0	0.727321689539209	-8.029302220823672	0.12382270141391785	0.3518845001046762	0.46283611432831023	-1.7025477931653268	0.124533401163339	1.0	False	False	False	False
sp|P06748|NPM_HUMAN	psvid_47126_sp|P06748|NPM_HUMAN	0.7125335297137134	-0.15419720586193741	1.5792642652893643	0.388532763240031	1.8339084811581734	0.09681738843150207	1.0	0.5624202491311587	-12.897349163399983	0.27983589391570696	0.5289951738113562	0.37389330287479206	1.9057135397590255	0.09069254929521227	1.0	False	False	False	False
sp|Q6P2S7|TTC41_HUMAN	psvid_32133_sp|Q6P2S7|TTC41_HUMAN	-0.9759800937781717	-2.1712452075872903	0.21928502003094708	0.5358061487968692	-1.8215171587143881	0.09879398517833415	1.0	0.8262258639742969	-16.867539130716363	0.4078681588758962	0.6386455659251822	0.5176710121936132	-1.8853288493834905	0.0936505696938834	1.0	False	False	False	False
sp|Q6P4E1|GOLM2_HUMAN	psvid_73679_sp|Q6P4E1|GOLM2_HUMAN	-1.121382933636938	-2.4959832997103883	0.2532174324365122	0.6161974609410398	-1.8198434831659205	0.09906379553987492	1.0	0.9411248516743423	-14.553585283361322	0.5657312547616379	0.752151085063126	0.5822717497103496	-1.9258755627329829	0.0878541714253705	1.0	False	False	False	False
sp|Q9Y3U8|RL36_HUMAN	psvid_51350_sp|Q9Y3U8|RL36_HUMAN	0.4227861157461259	-0.10256023716637896	0.9481324686586308	0.23549905613950886	1.7952773258491057	0.10310292337941566	1.0	0.35166218308292485	-10.673450219931068	0.09137664477357604	0.3022857005774108	0.26904284160978326	1.5714453252739955	0.15220077853745637	1.0	False	False	False	False
sp|P40616|ARL1_HUMAN	psvid_91489_sp|P40616|ARL1_HUMAN	-0.42158035841075625	-0.9471022488499155	0.10394153202840295	0.2355777450303996	-1.7895593590827281	0.10406452301577067	1.0	0.23880450483785495	-12.352298695212312	0.19373362643700842	0.440151822030772	0.2215081143638657	-1.9032276069048966	0.09104848346415383	1.0	False	False	False	False
